parent_PID,stim1_name,stim1_file,stim1_pair,stim1_deact_file,stim1_step2_name,stim1_step2_file,stim1_step2_basket_name,stim1_step2_basket_file,stim2_name,stim2_file,stim2_pair,stim2_deact_file,stim2_step2_name,stim2_step2_file,stim2_step2_basket_name,stim2_step2_basket_file,stim3_name,stim3_file,stim3_pair,stim3_deact_file,stim3_step2_name,stim3_step2_file,stim3_step2_basket_name,stim3_step2_basket_file,stim4_name,stim4_file,stim4_pair,stim4_deact_file,stim4_step2_name,stim4_step2_file,stim4_step2_basket_name,stim4_step2_basket_file,stim5_name,stim5_file,stim5_pair,stim5_deact_file,stim5_step2_name,stim5_step2_file,stim5_step2_basket_name,stim5_step2_basket_file,stim6_name,stim6_file,stim6_pair,stim6_deact_file,stim6_step2_name,stim6_step2_file,stim6_step2_basket_name,stim6_step2_basket_file,stim7_name,stim7_file,stim7_pair,stim7_deact_file,stim7_step2_name,stim7_step2_file,stim7_step2_basket_name,stim7_step2_basket_file,stim8_name,stim8_file,stim8_pair,stim8_deact_file,stim8_step2_name,stim8_step2_file,stim8_step2_basket_name,stim8_step2_basket_file,obs_AC_trials,participant,session,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,consent_keyresp.keys,consent_keyresp.rt,consent_keyresp.duration,global_instructions1_key.keys,global_instructions1_key.rt,global_instructions1_key.duration,global_instructions2_key.keys,global_instructions2_key.rt,global_instructions2_key.duration,global_instructions3_key.keys,global_instructions3_key.rt,global_instructions3_key.duration,global_instructions4_key.keys,global_instructions4_key.rt,global_instructions4_key.duration,stake_instructions_key.keys,stake_instructions_key.rt,stake_instructions_key.duration,global_instructions5_key.keys,global_instructions5_key.rt,global_instructions5_key.duration,p_fixation_2.started,p_fixation_2.stopped,p_step1_keyresp.keys,p_step1_keyresp.rt,p_step1_keyresp.duration,p_step2_keyresp.keys,p_step2_keyresp.rt,p_step2_keyresp.duration,p_step1_pair_index,p_step1_stimLeft_name,p_step1_stimLeft_pair,p_step1_stimLeft_reward,p_step1_stimLeft_step2Stim,p_step1_stimLeft_step2Basket,p_step1_stimRight_name,p_step1_stimRight_pair,p_step1_stimRight_reward,p_step1_stimRight_step2Stim,p_step1_stimRight_step2Basket,p_points,t_mult,p_fail_step1,p_fail_step2,p_reward_flag,p_step1_choice,p_step2_stim,p_step2_basket,p_score,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,practice.ran,pair_index,p_mult,p_failStep1_keyresp.keys,p_failStep1_keyresp.rt,p_failStep1_keyresp.duration,p_failStep2_keyresp.keys,p_failStep2_keyresp.rt,p_failStep2_keyresp.duration,obs_instructions_1_key.keys,obs_instructions_1_key.rt,obs_instructions_1_key.duration,obs_instructions_2_key.keys,obs_instructions_2_key.rt,obs_instructions_2_key.duration,obs_attention_check_step2_keyresp.keys,obs_stim_left,obs_stim_right,obs_step1_key,obs_step1_RT,obs_step2_forest,obs_step2_basket,obs_step2_RT,obs_mult,obs_points,obs_score,obs_AC_flag,obs_AC_step1_flag,obs_AC_step2_flag,obs_AC_mistake_flag,obs_AC_no_answer_flag,obs_AC_step2_no_answer_flag,obs_AC_counter,good_answer,obs_attention_check_fail,obs.thisRepN,obs.thisTrialN,obs.thisN,obs.thisIndex,obs.ran,obs_attention_check_step2_keyresp.rt,obs_attention_check_step2_keyresp.duration,obs_attention_check_step1_keyresp.keys,obs_attention_check_step1_keyresp.rt,obs_attention_check_step1_keyresp.duration,t_instructions_keyresp.keys,t_instructions_keyresp.rt,t_instructions_keyresp.duration,t_instructions_2_keyresp.keys,t_instructions_2_keyresp.rt,t_instructions_2_keyresp.duration,t_step1_keyresp.keys,t_step1_pair_index,t_step1_stimLeft_name,t_step1_stimLeft_pair,t_step1_stimLeft_reward,t_step1_stimLeft_step2Stim,t_step1_stimLeft_step2Basket,t_step1_stimRight_name,t_step1_stimRight_pair,t_step1_stimRight_reward,t_step1_stimRight_step2Stim,t_step1_stimRight_step2Basket,t_points,t_fail_step1,t_fail_step2,t_reward_flag,t_step1_choice,t_step2_stim,t_step2_basket,globa_score,t_data_stimWalk0,t_data_stimWalk1,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,t_step1_keyresp.rt,t_step1_keyresp.duration,t_step2_keyresp.keys,t_step2_keyresp.rt,t_step2_keyresp.duration,break_key_resp.keys,break_key_resp.rt,break_key_resp.duration,t_recording.started,t_recording.stopped,pl_global_instructions_keyresp.keys,pl_global_instructions_keyresp.rt,pl_global_instructions_keyresp.duration,pl1_instructions1_keyresp.keys,pl1_instructions1_keyresp.rt,pl1_instructions1_keyresp.duration,pl1_instructions2_keyresp.keys,pl1_instructions2_keyresp.rt,pl1_instructions2_keyresp.duration,pl1_instructions3_keyresp.keys,pl1_instructions3_keyresp.rt,pl1_instructions3_keyresp.duration,pl1_instructions4_keyresp.keys,pl1_instructions4_keyresp.rt,pl1_instructions4_keyresp.duration,pl1_task_lickert.response,pl1_task_lickert.rt,pl1_task_confidence_lickert.response,pl1_task_confidence_lickert.rt,pl1_task_keyresp.keys,pl1_task_keyresp.rt,pl1_task_keyresp.duration,pl1_task_stimLeft,pl1_task_stimRight,pl1_loop.thisRepN,pl1_loop.thisTrialN,pl1_loop.thisN,pl1_loop.thisIndex,pl1_loop.ran,stimLeft_index,stimRight_index,pl2_instructions_keyresp.keys,pl2_instructions_keyresp.rt,pl2_instructions_keyresp.duration,pl2_task_lickert.response,pl2_task_lickert.rt,pl2_task_confidence_lickert.response,pl2_task_confidence_lickert.rt,pl2_task_keyresp.keys,pl2_task_keyresp.rt,pl2_task_keyresp.duration,pl2_task_gnome,pl2_task_forest,pl2_task_basket,pl2_loop.thisRepN,pl2_loop.thisTrialN,pl2_loop.thisN,pl2_loop.thisIndex,pl2_loop.ran,gnome_id,forest_id,end_keyresp.keys,end_keyresp.rt,end_keyresp.duration,passed_attention_check_loop.thisRepN,passed_attention_check_loop.thisTrialN,passed_attention_check_loop.thisN,passed_attention_check_loop.thisIndex,passed_attention_check_loop.ran,show_trials.thisRepN,show_trials.thisTrialN,show_trials.thisN,show_trials.thisIndex,show_trials.ran
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,908104,001,2024-11-26_17h25.12.845,experiment,2023.2.3,Win32,59.88023952,672fa0683b13032414d49fc8,674595838861194752950d0f,67460451e320b97d13932153,,,,,,,,,,,,,,,,,,,,,,474.0734,474.5923,k,0.3776,,space,1.454,,1,p_green_gnome,1,7,p_green_forest,p_blue_basket,p_pink_gnome,1,2,p_yellow_forest,p_green_basket,2,1,0,0,1,p_pink_gnome,p_yellow_forest,p_green_basket,48,2,0,8,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,908104,001,2024-11-26_17h25.12.845,experiment,2023.2.3,Win32,59.88023952,672fa0683b13032414d49fc8,674595838861194752950d0f,67460451e320b97d13932153,,,,,,,,,,,,,,,,,,,,,,481.1581,481.6629,s,0.397,,space,1.1477,,2,p_orange_gnome,2,2,p_yellow_forest,p_green_basket,p_blue_gnome,2,7,p_green_forest,p_blue_basket,10,5,0,0,1,p_orange_gnome,p_yellow_forest,p_green_basket,58,2,1,9,3,1,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,908104,001,2024-11-26_17h25.12.845,experiment,2023.2.3,Win32,59.88023952,672fa0683b13032414d49fc8,674595838861194752950d0f,67460451e320b97d13932153,,,,,,,,,,,,,,,,,,,,,,488.2185,488.7287,k,0.3562,,space,0.6832,,2,p_blue_gnome,2,7,p_green_forest,p_blue_basket,p_orange_gnome,2,2,p_yellow_forest,p_green_basket,2,1,0,0,1,p_orange_gnome,p_yellow_forest,p_green_basket,60,2,2,10,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,908104,001,2024-11-26_17h25.12.845,experiment,2023.2.3,Win32,59.88023952,672fa0683b13032414d49fc8,674595838861194752950d0f,67460451e320b97d13932153,,,,,,,,,,,,,,,,,,,,,,495.284,495.7908,s,0.2708,,space,0.5385,,1,p_pink_gnome,1,2,p_yellow_forest,p_green_basket,p_green_gnome,1,7,p_green_forest,p_blue_basket,10,5,0,0,1,p_pink_gnome,p_yellow_forest,p_green_basket,70,2,3,11,2,1,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,908104,001,2024-11-26_17h25.12.845,experiment,2023.2.3,Win32,59.88023952,672fa0683b13032414d49fc8,674595838861194752950d0f,67460451e320b97d13932153,,,,,,,,,,,,,,,,,,,,,,502.3566,502.8624,k,0.405,,space,0.5641,,1,p_pink_gnome,1,3,p_yellow_forest,p_green_basket,p_green_gnome,1,8,p_green_forest,p_blue_basket,40,5,0,0,1,p_green_gnome,p_green_forest,p_blue_basket,110,3,0,12,2,1,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,908104,001,2024-11-26_17h25.12.845,experiment,2023.2.3,Win32,59.88023952,672fa0683b13032414d49fc8,674595838861194752950d0f,67460451e320b97d13932153,,,,,,,,,,,,,,,,,,,,,,509.4181,509.9229,s,0.2875,,,,,1,p_green_gnome,1,8,p_green_forest,p_blue_basket,p_pink_gnome,1,3,p_yellow_forest,p_green_basket,0,1,0,1,0,p_green_gnome,p_green_forest,p_blue_basket,110,3,1,13,0,1,1,1,,,,space,0.2216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,908104,001,2024-11-26_17h25.12.845,experiment,2023.2.3,Win32,59.88023952,672fa0683b13032414d49fc8,674595838861194752950d0f,67460451e320b97d13932153,,,,,,,,,,,,,,,,,,,,,,514.678,515.1842,k,0.478,,space,0.5105,,2,p_orange_gnome,2,3,p_yellow_forest,p_green_basket,p_blue_gnome,2,8,p_green_forest,p_blue_basket,40,5,0,0,1,p_blue_gnome,p_green_forest,p_blue_basket,150,3,2,14,3,1,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,908104,001,2024-11-26_17h25.12.845,experiment,2023.2.3,Win32,59.88023952,672fa0683b13032414d49fc8,674595838861194752950d0f,67460451e320b97d13932153,,,,,,,,,,,,,,,,,,,,,,521.737,522.2464,s,1.3292,,space,0.8838,,1,p_green_gnome,1,8,p_green_forest,p_blue_basket,p_pink_gnome,1,3,p_yellow_forest,p_green_basket,8,1,0,0,1,p_green_gnome,p_green_forest,p_blue_basket,158,3,3,15,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,908104,001,2024-11-26_17h25.12.845,experiment,2023.2.3,Win32,59.88023952,672fa0683b13032414d49fc8,674595838861194752950d0f,67460451e320b97d13932153,,,,,,,,,,,,,,,,,,,,,,528.7959,529.3141,k,0.5334,,space,0.6798,,2,p_blue_gnome,2,9,p_green_forest,p_blue_basket,p_orange_gnome,2,4,p_yellow_forest,p_green_basket,4,1,0,0,1,p_orange_gnome,p_yellow_forest,p_green_basket,162,4,0,16,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,908104,001,2024-11-26_17h25.12.845,experiment,2023.2.3,Win32,59.88023952,672fa0683b13032414d49fc8,674595838861194752950d0f,67460451e320b97d13932153,,,,,,,,,,,,,,,,,,,,,,535.8692,536.3848,s,0.4336,,space,0.858,,2,p_orange_gnome,2,4,p_yellow_forest,p_green_basket,p_blue_gnome,2,9,p_green_forest,p_blue_basket,4,1,0,0,1,p_orange_gnome,p_yellow_forest,p_green_basket,166,4,1,17,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,908104,001,2024-11-26_17h25.12.845,experiment,2023.2.3,Win32,59.88023952,672fa0683b13032414d49fc8,674595838861194752950d0f,67460451e320b97d13932153,,,,,,,,,,,,,,,,,,,,,,542.9338,543.4454,k,0.3915,,space,0.5447,,2,p_blue_gnome,2,9,p_green_forest,p_blue_basket,p_orange_gnome,2,4,p_yellow_forest,p_green_basket,4,1,0,0,1,p_orange_gnome,p_yellow_forest,p_green_basket,170,4,2,18,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,908104,001,2024-11-26_17h25.12.845,experiment,2023.2.3,Win32,59.88023952,672fa0683b13032414d49fc8,674595838861194752950d0f,67460451e320b97d13932153,,,,,,,,,,,,,,,,,,,,,,549.9972,550.5048,s,0.2924,,space,0.6741,,2,p_blue_gnome,2,9,p_green_forest,p_blue_basket,p_orange_gnome,2,4,p_yellow_forest,p_green_basket,45,5,0,0,1,p_blue_gnome,p_green_forest,p_blue_basket,215,4,3,19,3,1,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,908104,001,2024-11-26_17h25.12.845,experiment,2023.2.3,Win32,59.88023952,672fa0683b13032414d49fc8,674595838861194752950d0f,67460451e320b97d13932153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,41.7667,,space,67.2716,,,ressources/step1_stim6.png,ressources/step1_stim3.png,k,0.8269,ressources/step2_background2.png,ressources/step2_stim1.png,1.1926,5,45,2374,1,0,1,0,0,1,1,k,1,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,908104,001,2024-11-26_17h25.12.845,experiment,2023.2.3,Win32,59.88023952,672fa0683b13032414d49fc8,674595838861194752950d0f,67460451e320b97d13932153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ressources/step1_stim7.png,ressources/step1_stim4.png,k,0.9661,ressources/step2_background1.png,ressources/step2_stim2.png,1.2261,1,8,2382,0,0,0,0,0,0,1,k,1,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,908104,001,2024-11-26_17h25.12.845,experiment,2023.2.3,Win32,59.88023952,672fa0683b13032414d49fc8,674595838861194752950d0f,67460451e320b97d13932153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ressources/step1_stim7.png,ressources/step1_stim4.png,k,1.3279,ressources/step2_background1.png,ressources/step2_stim2.png,1.1951,5,30,2412,0,0,0,0,0,0,1,k,1,2,0,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,908104,001,2024-11-26_17h25.12.845,experiment,2023.2.3,Win32,59.88023952,672fa0683b13032414d49fc8,674595838861194752950d0f,67460451e320b97d13932153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ressources/step1_stim3.png,ressources/step1_stim6.png,s,1.0642,ressources/step2_background2.png,ressources/step2_stim1.png,1.2113,1,8,2420,0,0,0,0,0,0,1,k,1,3,0,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,908104,001,2024-11-26_17h25.12.845,experiment,2023.2.3,Win32,59.88023952,672fa0683b13032414d49fc8,674595838861194752950d0f,67460451e320b97d13932153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s,ressources/step1_stim6.png,ressources/step1_stim3.png,k,0.9802,ressources/step2_background2.png,ressources/step2_stim1.png,1.027,1,5,2425,1,0,1,0,0,0,2,s,1,4,0,4,0,1,1.6376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,908104,001,2024-11-26_17h25.12.845,experiment,2023.2.3,Win32,59.88023952,672fa0683b13032414d49fc8,674595838861194752950d0f,67460451e320b97d13932153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ressources/step1_stim1.png,ressources/step1_stim5.png,k,0.8941,ressources/step2_background1.png,ressources/step2_stim2.png,1.0433,1,3,2428,0,0,0,0,0,0,2,s,1,5,0,5,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,908104,001,2024-11-26_17h25.12.845,experiment,2023.2.3,Win32,59.88023952,672fa0683b13032414d49fc8,674595838861194752950d0f,67460451e320b97d13932153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,ressources/step1_stim8.png,ressources/step1_stim2.png,s,0.8306,ressources/step2_background2.png,ressources/step2_stim1.png,1.3279,5,30,2458,1,0,1,0,0,0,3,k,1,6,0,6,0,1,0.9569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,908104,001,2024-11-26_17h25.12.845,experiment,2023.2.3,Win32,59.88023952,672fa0683b13032414d49fc8,674595838861194752950d0f,67460451e320b97d13932153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ressources/step1_stim3.png,ressources/step1_stim6.png,s,1.126,ressources/step2_background2.png,ressources/step2_stim1.png,1.143,5,0,2458,0,0,0,0,0,0,3,s,1,7,0,7,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,908104,001,2024-11-26_17h25.12.845,experiment,2023.2.3,Win32,59.88023952,672fa0683b13032414d49fc8,674595838861194752950d0f,67460451e320b97d13932153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ressources/step1_stim2.png,ressources/step1_stim8.png,k,0.7749,ressources/step2_background2.png,ressources/step2_stim1.png,0.9305,1,1,2459,0,0,0,0,0,0,3,s,1,8,0,8,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,908104,001,2024-11-26_17h25.12.845,experiment,2023.2.3,Win32,59.88023952,672fa0683b13032414d49fc8,674595838861194752950d0f,67460451e320b97d13932153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ressources/step1_stim5.png,ressources/step1_stim1.png,s,0.7604,ressources/step2_background1.png,ressources/step2_stim2.png,0.947,5,25,2484,0,0,0,0,0,0,3,k,1,9,0,9,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,908104,001,2024-11-26_17h25.12.845,experiment,2023.2.3,Win32,59.88023952,672fa0683b13032414d49fc8,674595838861194752950d0f,67460451e320b97d13932153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ressources/step1_stim5.png,ressources/step1_stim1.png,s,0.83,ressources/step2_background1.png,ressources/step2_stim2.png,1.0425,5,30,2514,0,0,0,0,0,0,3,k,1,10,0,10,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,908104,001,2024-11-26_17h25.12.845,experiment,2023.2.3,Win32,59.88023952,672fa0683b13032414d49fc8,674595838861194752950d0f,67460451e320b97d13932153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ressources/step1_stim2.png,ressources/step1_stim8.png,k,1.128,ressources/step2_background2.png,ressources/step2_stim1.png,0.9926,5,30,2544,0,0,0,0,0,0,3,k,1,11,0,11,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
