stim1_name,stim1_file,stim1_pair,stim1_deact_file,stim1_step2_name,stim1_step2_file,stim1_step2_basket_name,stim1_step2_basket_file,stim2_name,stim2_file,stim2_pair,stim2_deact_file,stim2_step2_name,stim2_step2_file,stim2_step2_basket_name,stim2_step2_basket_file,stim3_name,stim3_file,stim3_pair,stim3_deact_file,stim3_step2_name,stim3_step2_file,stim3_step2_basket_name,stim3_step2_basket_file,stim4_name,stim4_file,stim4_pair,stim4_deact_file,stim4_step2_name,stim4_step2_file,stim4_step2_basket_name,stim4_step2_basket_file,participant,session,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,consent_keyresp.keys,consent_keyresp.rt,consent_keyresp.duration,global_instructions1_key.keys,global_instructions1_key.rt,global_instructions1_key.duration,global_instructions2_key.keys,global_instructions2_key.rt,global_instructions2_key.duration,global_instructions3_key.keys,global_instructions3_key.rt,global_instructions3_key.duration,global_instructions4_key.keys,global_instructions4_key.rt,global_instructions4_key.duration,global_instructions5_key.keys,global_instructions5_key.rt,global_instructions5_key.duration,p_fixation_2.started,p_fixation_2.stopped,p_step1_keyresp.keys,p_failStep1_keyresp.keys,p_failStep1_keyresp.rt,p_failStep1_keyresp.duration,p_step1_pair_index,p_step1_stimLeft_name,p_step1_stimLeft_pair,p_step1_stimLeft_reward,p_step1_stimLeft_step2Stim,p_step1_stimLeft_step2Basket,p_step1_stimRight_name,p_step1_stimRight_pair,p_step1_stimRight_reward,p_step1_stimRight_step2Stim,p_step1_stimRight_step2Basket,p_points,p_fail_step1,p_fail_step2,p_reward_flag,p_step1_choice,p_step2_stim,p_step2_basket,p_score,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,practice.ran,pair_index,t_instructions_keyresp.keys,t_instructions_keyresp.rt,t_instructions_keyresp.duration,t_step1_keyresp.keys,t_step1_keyresp.rt,t_step1_keyresp.duration,t_step2_keyresp.keys,t_step1_pair_index,t_step1_stimLeft_name,t_step1_stimLeft_pair,t_step1_stimLeft_reward,t_step1_stimLeft_step2Stim,t_step1_stimLeft_step2Basket,t_step1_stimRight_name,t_step1_stimRight_pair,t_step1_stimRight_reward,t_step1_stimRight_step2Stim,t_step1_stimRight_step2Basket,t_points,t_fail_step1,t_fail_step2,t_reward_flag,t_step1_choice,t_step2_stim,t_step2_basket,globa_score,t_data_stimWalk0,t_data_stimWalk1,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,t_step2_keyresp.rt,t_step2_keyresp.duration,pl_global_instructions_keyresp.keys,pl_global_instructions_keyresp.rt,pl_global_instructions_keyresp.duration,vb_instructions_keyresp.keys,vb_instructions_keyresp.rt,vb_instructions_keyresp.duration,vb_textbox.text,vb_mouse.x,vb_mouse.y,vb_mouse.leftButton,vb_mouse.midButton,vb_mouse.rightButton,vb_mouse.time,vb_mouse.clicked_name,pl1_instructions1_keyresp.keys,pl1_instructions1_keyresp.rt,pl1_instructions1_keyresp.duration,pl1_instructions2_keyresp.keys,pl1_instructions2_keyresp.rt,pl1_instructions2_keyresp.duration,pl1_instructions3_keyresp.keys,pl1_instructions3_keyresp.rt,pl1_instructions3_keyresp.duration,pl1_instructions4_keyresp.keys,pl1_instructions4_keyresp.rt,pl1_instructions4_keyresp.duration,pl1_task_lickert.response,pl1_task_lickert.rt,pl1_task_confidence_lickert.response,pl1_task_confidence_lickert.rt,pl1_task_keyresp.keys,pl1_task_keyresp.rt,pl1_task_keyresp.duration,pl1_task_stimLeft,pl1_task_stimRight,pl1_loop.thisRepN,pl1_loop.thisTrialN,pl1_loop.thisN,pl1_loop.thisIndex,pl1_loop.ran,stimLeft_index,stimRight_index,pl2_instructions_keyresp.keys,pl2_instructions_keyresp.rt,pl2_instructions_keyresp.duration,pl2_task_lickert.response,pl2_task_lickert.rt,pl2_task_confidence_lickert.response,pl2_task_confidence_lickert.rt,pl2_task_keyresp.keys,pl2_task_keyresp.rt,pl2_task_keyresp.duration,pl2_task_gnome,pl2_task_forest,pl2_task_basket,pl2_loop.thisRepN,pl2_loop.thisTrialN,pl2_loop.thisN,pl2_loop.thisIndex,pl2_loop.ran,gnome_id,forest_id,pl3_instructions_keyresp.keys,pl3_instructions_keyresp.rt,pl3_instructions_keyresp.duration,pl3_task_lickert.response,pl3_task_lickert.rt,pl3_task_keyresp.keys,pl3_task_keyresp.rt,pl3_task_keyresp.duration,pl3_task_confidence_lickert.response,pl3_task_confidence_lickert.rt,pl3_task_stimLeftBg,pl3_task_stimRightBg,pl3_task_stimLeft,pl3_task_stimRight,pl3_loop.thisRepN,pl3_loop.thisTrialN,pl3_loop.thisN,pl3_loop.thisIndex,pl3_loop.ran,pl4_instructions_keyresp.keys,pl4_instructions_keyresp.rt,pl4_instructions_keyresp.duration,pl4_task_lickert.response,pl4_task_lickert.rt,pl4_task_keyresp.keys,pl4_task_keyresp.rt,pl4_task_keyresp.duration,pl4_task_confidence_lickert.response,pl4_task_confidence_lickert.rt,pl4_task_stimLeft,pl4_task_stimRight,pl4_loop.thisRepN,pl4_loop.thisTrialN,pl4_loop.thisN,pl4_loop.thisIndex,pl4_loop.ran,end_keyresp.keys,end_keyresp.rt,end_keyresp.duration,show_trials.thisRepN,show_trials.thisTrialN,show_trials.thisN,show_trials.thisIndex,show_trials.ran
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,884630,001,2024-02-08_14h44.39.735,experiment,2023.2.3,Win32,2.606202763,5ae781e5efcc690001ebf022,65c4d99ac54131abf9bf5100,65c4e872356881ff77cd3a43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,k,0.6755,0.003,space,1,brown_gnomes,1,5,bright_forest,yellow_basket,green_gnome,1,8,dark_forest,red_basket,8,0,0,1,green_gnome,dark_forest,red_basket,202,4,1,47,1,95,0,1,0.7188,0.0013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,884630,001,2024-02-08_14h44.39.735,experiment,2023.2.3,Win32,2.606202763,5ae781e5efcc690001ebf022,65c4d99ac54131abf9bf5100,65c4e872356881ff77cd3a43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,s,0.8513,0.0013,space,2,red_gnome,2,9,bright_forest,yellow_basket,purple_gnome,2,9,dark_forest,red_basket,9,0,0,1,red_gnome,bright_forest,yellow_basket,211,2,-7,48,0,96,1,1,0.8943,0.0009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,884630,001,2024-02-08_14h44.39.735,experiment,2023.2.3,Win32,2.606202763,5ae781e5efcc690001ebf022,65c4d99ac54131abf9bf5100,65c4e872356881ff77cd3a43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,s,0.8307,0.0033,,2,red_gnome,2,7,bright_forest,yellow_basket,purple_gnome,2,2,dark_forest,red_basket,0,0,1,0,red_gnome,bright_forest,yellow_basket,211,-1,0,48,1,97,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,884630,001,2024-02-08_14h44.39.735,experiment,2023.2.3,Win32,2.606202763,5ae781e5efcc690001ebf022,65c4d99ac54131abf9bf5100,65c4e872356881ff77cd3a43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,s,0.7608,0.0036,space,2,red_gnome,2,6,bright_forest,yellow_basket,purple_gnome,2,2,dark_forest,red_basket,6,0,0,1,red_gnome,bright_forest,yellow_basket,217,-1,2,49,0,98,1,1,0.8158,0.0016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,884630,001,2024-02-08_14h44.39.735,experiment,2023.2.3,Win32,2.606202763,5ae781e5efcc690001ebf022,65c4d99ac54131abf9bf5100,65c4e872356881ff77cd3a43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,s,0.9359,0.0016,space,2,purple_gnome,2,4,dark_forest,red_basket,red_gnome,2,5,bright_forest,yellow_basket,4,0,0,1,purple_gnome,dark_forest,red_basket,221,-1,0,49,1,99,1,1,0.6469,0.0014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,884630,001,2024-02-08_14h44.39.735,experiment,2023.2.3,Win32,2.606202763,5ae781e5efcc690001ebf022,65c4d99ac54131abf9bf5100,65c4e872356881ff77cd3a43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,k,0.88,0.0025,,2,red_gnome,2,4,bright_forest,yellow_basket,purple_gnome,2,4,dark_forest,red_basket,0,0,1,0,purple_gnome,dark_forest,red_basket,221,2,1,50,0,100,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,884630,001,2024-02-08_14h44.39.735,experiment,2023.2.3,Win32,2.606202763,5ae781e5efcc690001ebf022,65c4d99ac54131abf9bf5100,65c4e872356881ff77cd3a43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,purple_gnome,2,5,dark_forest,red_basket,red_gnome,2,6,bright_forest,yellow_basket,0,1,0,0,purple_gnome,dark_forest,red_basket,221,2,3,50,1,101,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,884630,001,2024-02-08_14h44.39.735,experiment,2023.2.3,Win32,2.606202763,5ae781e5efcc690001ebf022,65c4d99ac54131abf9bf5100,65c4e872356881ff77cd3a43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,s,0.7864,0.001,space,2,purple_gnome,2,8,dark_forest,red_basket,red_gnome,2,8,bright_forest,yellow_basket,8,0,0,1,purple_gnome,dark_forest,red_basket,229,1,1,51,0,102,1,1,0.6367,0.0017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,884630,001,2024-02-08_14h44.39.735,experiment,2023.2.3,Win32,2.606202763,5ae781e5efcc690001ebf022,65c4d99ac54131abf9bf5100,65c4e872356881ff77cd3a43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,s,0.8586,0.0015,,2,red_gnome,2,9,bright_forest,yellow_basket,purple_gnome,2,9,dark_forest,red_basket,0,0,1,0,red_gnome,bright_forest,yellow_basket,229,1,-1,51,1,103,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,884630,001,2024-02-08_14h44.39.735,experiment,2023.2.3,Win32,2.606202763,5ae781e5efcc690001ebf022,65c4d99ac54131abf9bf5100,65c4e872356881ff77cd3a43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,s,0.9349,0.001,,1,brown_gnomes,1,8,bright_forest,yellow_basket,green_gnome,1,8,dark_forest,red_basket,0,0,1,0,brown_gnomes,bright_forest,yellow_basket,229,-2,3,52,0,104,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,884630,001,2024-02-08_14h44.39.735,experiment,2023.2.3,Win32,2.606202763,5ae781e5efcc690001ebf022,65c4d99ac54131abf9bf5100,65c4e872356881ff77cd3a43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,s,0.7355,0.0028,space,1,green_gnome,1,7,dark_forest,red_basket,brown_gnomes,1,6,bright_forest,yellow_basket,7,0,0,1,green_gnome,dark_forest,red_basket,236,0,-4,52,1,105,0,1,0.8007,0.0012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,884630,001,2024-02-08_14h44.39.735,experiment,2023.2.3,Win32,2.606202763,5ae781e5efcc690001ebf022,65c4d99ac54131abf9bf5100,65c4e872356881ff77cd3a43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,s,0.7953,0.0009,space,2,red_gnome,2,6,bright_forest,yellow_basket,purple_gnome,2,3,dark_forest,red_basket,6,0,0,1,red_gnome,bright_forest,yellow_basket,242,3,0,53,0,106,1,1,0.9523,0.0014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,884630,001,2024-02-08_14h44.39.735,experiment,2023.2.3,Win32,2.606202763,5ae781e5efcc690001ebf022,65c4d99ac54131abf9bf5100,65c4e872356881ff77cd3a43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,s,0.8819,0.0015,,1,brown_gnomes,1,9,bright_forest,yellow_basket,green_gnome,1,3,dark_forest,red_basket,0,0,1,0,brown_gnomes,bright_forest,yellow_basket,242,-2,1,53,1,107,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,884630,001,2024-02-08_14h44.39.735,experiment,2023.2.3,Win32,2.606202763,5ae781e5efcc690001ebf022,65c4d99ac54131abf9bf5100,65c4e872356881ff77cd3a43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,s,0.7187,0.0014,,1,green_gnome,1,4,dark_forest,red_basket,brown_gnomes,1,7,bright_forest,yellow_basket,0,0,1,0,green_gnome,dark_forest,red_basket,242,0,1,54,0,108,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,884630,001,2024-02-08_14h44.39.735,experiment,2023.2.3,Win32,2.606202763,5ae781e5efcc690001ebf022,65c4d99ac54131abf9bf5100,65c4e872356881ff77cd3a43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,red_gnome,2,7,bright_forest,yellow_basket,purple_gnome,2,5,dark_forest,red_basket,0,1,0,0,green_gnome,dark_forest,red_basket,242,-2,0,54,1,109,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,884630,001,2024-02-08_14h44.39.735,experiment,2023.2.3,Win32,2.606202763,5ae781e5efcc690001ebf022,65c4d99ac54131abf9bf5100,65c4e872356881ff77cd3a43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,s,0.7587,0.0043,,2,red_gnome,2,5,bright_forest,yellow_basket,purple_gnome,2,5,dark_forest,red_basket,0,0,1,0,red_gnome,bright_forest,yellow_basket,242,-1,-1,55,0,110,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,884630,001,2024-02-08_14h44.39.735,experiment,2023.2.3,Win32,2.606202763,5ae781e5efcc690001ebf022,65c4d99ac54131abf9bf5100,65c4e872356881ff77cd3a43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,s,1.021,0.0018,,2,red_gnome,2,4,bright_forest,yellow_basket,purple_gnome,2,4,dark_forest,red_basket,0,0,1,0,red_gnome,bright_forest,yellow_basket,242,-1,2,55,1,111,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,884630,001,2024-02-08_14h44.39.735,experiment,2023.2.3,Win32,2.606202763,5ae781e5efcc690001ebf022,65c4d99ac54131abf9bf5100,65c4e872356881ff77cd3a43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,s,1.0749,0.0024,,1,brown_gnomes,1,3,bright_forest,yellow_basket,green_gnome,1,6,dark_forest,red_basket,0,0,1,0,brown_gnomes,bright_forest,yellow_basket,242,-1,-2,56,0,112,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,884630,001,2024-02-08_14h44.39.735,experiment,2023.2.3,Win32,2.606202763,5ae781e5efcc690001ebf022,65c4d99ac54131abf9bf5100,65c4e872356881ff77cd3a43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,s,0.8221,0.001,space,2,purple_gnome,2,4,dark_forest,red_basket,red_gnome,2,2,bright_forest,yellow_basket,4,0,0,1,purple_gnome,dark_forest,red_basket,246,2,1,56,1,113,1,1,0.7332,0.0017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,884630,001,2024-02-08_14h44.39.735,experiment,2023.2.3,Win32,2.606202763,5ae781e5efcc690001ebf022,65c4d99ac54131abf9bf5100,65c4e872356881ff77cd3a43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,s,0.9128,0.0019,,2,red_gnome,2,4,bright_forest,yellow_basket,purple_gnome,2,5,dark_forest,red_basket,0,0,1,0,red_gnome,bright_forest,yellow_basket,246,-1,-1,57,0,114,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,884630,001,2024-02-08_14h44.39.735,experiment,2023.2.3,Win32,2.606202763,5ae781e5efcc690001ebf022,65c4d99ac54131abf9bf5100,65c4e872356881ff77cd3a43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,s,0.8279,0.0015,space,1,green_gnome,1,4,dark_forest,red_basket,brown_gnomes,1,3,bright_forest,yellow_basket,4,0,0,1,green_gnome,dark_forest,red_basket,250,-3,2,57,1,115,0,1,0.7574,0.0014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,884630,001,2024-02-08_14h44.39.735,experiment,2023.2.3,Win32,2.606202763,5ae781e5efcc690001ebf022,65c4d99ac54131abf9bf5100,65c4e872356881ff77cd3a43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,s,0.813,0.0012,,2,red_gnome,2,0,bright_forest,yellow_basket,purple_gnome,2,6,dark_forest,red_basket,0,0,1,0,red_gnome,bright_forest,yellow_basket,250,1,0,58,0,116,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,884630,001,2024-02-08_14h44.39.735,experiment,2023.2.3,Win32,2.606202763,5ae781e5efcc690001ebf022,65c4d99ac54131abf9bf5100,65c4e872356881ff77cd3a43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,s,0.8778,0.0013,space,2,purple_gnome,2,6,dark_forest,red_basket,red_gnome,2,1,bright_forest,yellow_basket,6,0,0,1,purple_gnome,dark_forest,red_basket,256,-2,4,58,1,117,1,1,0.87,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,884630,001,2024-02-08_14h44.39.735,experiment,2023.2.3,Win32,2.606202763,5ae781e5efcc690001ebf022,65c4d99ac54131abf9bf5100,65c4e872356881ff77cd3a43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,s,1.1119,0.0014,space,2,red_gnome,2,1,bright_forest,yellow_basket,purple_gnome,2,8,dark_forest,red_basket,1,0,0,1,red_gnome,bright_forest,yellow_basket,257,0,0,59,0,118,1,1,0.9382,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,884630,001,2024-02-08_14h44.39.735,experiment,2023.2.3,Win32,2.606202763,5ae781e5efcc690001ebf022,65c4d99ac54131abf9bf5100,65c4e872356881ff77cd3a43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,s,0.8041,,space,2,purple_gnome,2,8,dark_forest,red_basket,red_gnome,2,1,bright_forest,yellow_basket,8,0,0,1,purple_gnome,dark_forest,red_basket,265,0,0,59,1,119,1,1,0.6494,0.0016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,884630,001,2024-02-08_14h44.39.735,experiment,2023.2.3,Win32,2.606202763,5ae781e5efcc690001ebf022,65c4d99ac54131abf9bf5100,65c4e872356881ff77cd3a43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,k,0.9081,0.0018,space,2,red_gnome,2,1,bright_forest,yellow_basket,purple_gnome,2,8,dark_forest,red_basket,8,0,0,1,purple_gnome,dark_forest,red_basket,273,1,0,60,0,120,1,1,0.7245,0.0017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,884630,001,2024-02-08_14h44.39.735,experiment,2023.2.3,Win32,2.606202763,5ae781e5efcc690001ebf022,65c4d99ac54131abf9bf5100,65c4e872356881ff77cd3a43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,2,purple_gnome,2,8,dark_forest,red_basket,red_gnome,2,2,bright_forest,yellow_basket,0,1,0,0,purple_gnome,dark_forest,red_basket,273,1,1,60,1,121,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,884630,001,2024-02-08_14h44.39.735,experiment,2023.2.3,Win32,2.606202763,5ae781e5efcc690001ebf022,65c4d99ac54131abf9bf5100,65c4e872356881ff77cd3a43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,green_gnome,1,9,dark_forest,red_basket,brown_gnomes,1,3,bright_forest,yellow_basket,0,1,0,0,purple_gnome,dark_forest,red_basket,273,0,-1,61,0,122,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,884630,001,2024-02-08_14h44.39.735,experiment,2023.2.3,Win32,2.606202763,5ae781e5efcc690001ebf022,65c4d99ac54131abf9bf5100,65c4e872356881ff77cd3a43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,k,1.3511,0.005,space,2,red_gnome,2,3,bright_forest,yellow_basket,purple_gnome,2,8,dark_forest,red_basket,8,0,0,1,purple_gnome,dark_forest,red_basket,281,2,5,61,1,123,1,1,0.757,0.0021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
