"","ID","understanding_score","pl1_understanding","pl2_understanding","score_corrected","rank","filename","binary_score","gen","parent_ID","n_miss","parent_understanding_score","parent_pl1_understanding","parent_pl2_understanding","parent_score_corrected","parent_rank","parent_filename","parent_ADVICE","parent_gen","parent_binary_score","parent_n_miss"
"495","6727b19c12511694cfc3af0c",0.263601190482143,0.562619047614286,-0.03541666665,0.596385542168676,14,"560126_experiment_2024-11-04_17h30.14.301.csv",0.5859375,5,"63d1e114550c261e5d78a941",7,0.210011574083929,0.397685185192857,0.022337962975,0.153846153846155,62,"180137_experiment_2024-10-21_11h09.51.411.csv",NA,4,0.55078125,9
"496","6727cbe79c6e33d7d34e1904",0.347626294327143,0.754631386404286,-0.05937879775,-0.677165354330709,95,"670791_experiment_2024-11-04_17h19.05.506.csv",0.55859375,5,"644164d75b4cbe61ff891e64",2,0.3510574776875,0.5998015873,0.102313368075,0.959839357429718,14,"002783_experiment_2024-10-21_17h30.00.566.csv",NA,4,0.6171875,7
"497","6727f94410377211124e1c35",-0.00341796876339285,-0.0279947916642857,0.0211588541375,-0.832000000000001,99,"221543_experiment_2024-11-04_12h47.07.830.csv",0.51171875,5,"603cfe49880ceeb4bf3aa72e",6,0.499788348280893,0.879740270774286,0.1198364257875,1.44861660079051,4,"561008_experiment_2024-10-21_18h06.17.096.csv",NA,4,0.6484375,3
"498","672863a182f463f17c86ccbd",0.143293866458036,0.314984472053571,-0.0283967391375,-0.497959183673469,85,"822309_experiment_2024-11-04_17h08.46.947.csv",0.484375,5,"660d53ffb54d05e5ae6c56f2",11,0.174246651780357,0.356956845235714,-0.00846354167499999,0.260784313725491,51,"360108_experiment_2024-10-21_17h08.29.042.csv",NA,4,0.55078125,1
"499","67291222e31d609a9adf7b03",0.181954365070893,0.407380952354286,-0.0434722222125,-0.90625,100,"153475_experiment_2024-11-05_17h33.52.179.csv",0.515625,5,"5c096cc8b57e9500015a18c2",0,0.205024437330357,0.345240024785714,0.064808849875,0.644268774703558,28,"690892_experiment_2024-10-21_17h24.12.079.csv",NA,4,0.61328125,3
"500","67294b05cdfd3c3bab66672a",0.214285714285714,0.428571428571429,0,0.623529411764705,12,"350877_experiment_2024-11-05_17h30.09.510.csv",0.5703125,5,"6564171a43463427fd17303a",1,0.0963025854401786,0.154645048192857,0.0379601226875,0.479757085020243,34,"037252_experiment_2024-10-21_10h25.55.267.csv",NA,4,0.546875,9
"501","58d165dff7a08b000176c54c",-0.00290353453517857,0.0684908855421429,-0.0742979546125,-0.260869565217391,80,"272031_experiment_2024-11-06_12h10.44.659.csv",0.5234375,6,"60ff664e9ae344f5df8f5d8a",3,0.561684210022054,0.998625109612857,0.12474331043125,0.302419354838708,29,"331455_experiment_2024-11-04_11h20.23.487.csv",NA,5,0.48828125,8
"502","590ac40eb180c90001e08998",0.354030257939286,0.717956349203571,-0.009895833325,-0.292887029288703,84,"901703_experiment_2024-11-06_17h25.36.594.csv",0.53515625,6,"629f6b8c65fcae219e245284",17,0.199563047396429,0.399810675742857,-0.000684580950000004,1.14370078740157,3,"523130_experiment_2024-11-05_18h16.19.713.csv",NA,5,0.625,2
"503","59497c498fb2140001afda85",0.0007572581857143,0.00483115207142858,-0.00331663569999998,-0.126506024096384,71,"876449_experiment_2024-11-06_17h25.14.204.csv",0.578125,6,"5e94aaa6dd28ad0812ff44e3",7,0.00820103713482143,-0.0132275359428571,0.0296296102125,0.474609375,21,"895068_experiment_2024-11-04_17h22.15.839.csv",NA,5,0.5625,0
"504","59d4c100078dbe0001951236",0.397723825519286,0.672503446163571,0.122944204875,0.412109375,31,"920652_experiment_2024-11-06_17h29.04.321.csv",0.59765625,6,"670fc566e6f4b69e586e6478",0,0.0372933103946429,0.105952359764286,-0.031365738975,0.671936758893279,11,"708247_experiment_2024-11-04_17h12.33.866.csv",NA,5,0.56640625,3
"505","5aef59ad3c80f200013afcb9",0.430867663452857,0.811663738630714,0.050071588275,0.292828685258964,40,"122953_experiment_2024-11-06_17h12.26.779.csv",0.55859375,6,"5efb49177e130c0785b93842",5,0.0185654889741071,0.138326927335714,-0.1011959493875,0.53765690376569,15,"315739_experiment_2024-11-05_17h43.01.473.csv",NA,5,0.515625,17
"506","5b2bcfb51835660001cc6751",0.346106150784643,0.665013227519286,0.02719907405,0.0972222222222214,59,"825455_experiment_2024-11-06_17h31.11.863.csv",0.51953125,6,"63f7a3efa5b4d0027e3185f0",4,0.338541666668929,0.677662037037857,-0.000578703699999998,0.056640625,46,"871286_experiment_2024-11-04_12h26.15.679.csv",NA,5,0.5234375,0
"507","5b82e33f184f45000155f0ba",0.0457551606285714,0.0215285798571429,0.0699817414,0.118110236220474,55,"701627_experiment_2024-11-06_17h21.06.592.csv",0.578125,6,"5d2fc33c3af1410018f872ae",2,0.178431919643929,0.356863839287857,0,0.746,9,"845848_experiment_2024-11-04_17h14.29.239.csv",NA,5,0.59375,6
"508","5b9ca13a06114100010699b8",-0.131957719019643,-0.211518673664286,-0.052396764375,0.88793103448276,9,"872198_experiment_2024-11-06_17h15.41.241.csv",0.53125,6,"5885129a6907b40001de425a",24,0.22709728422125,0.492931547605,-0.0387369791625,0.451020408163266,24,"142816_experiment_2024-11-05_17h37.41.991.csv",NA,5,0.5859375,11
"509","5bdb3a8a7d2000000160cc3a",0.169163351337143,0.348280404599286,-0.00995370192499999,-0.0330578512396684,66,"598801_experiment_2024-11-06_17h10.08.681.csv",0.53125,6,"67294b05cdfd3c3bab66672a",14,0.214285714285714,0.428571428571429,0,0.623529411764705,12,"350877_experiment_2024-11-05_17h30.09.510.csv",NA,5,0.5703125,1
"510","5c8d4db8c6eef00001bd2510",0.382023809514821,0.710714285712143,0.0533333333175,1.69715447154472,2,"181825_experiment_2024-11-06_17h32.54.065.csv",0.64453125,6,"61fa93e55719bc09cb834de5",10,-0.0681448412705357,-0.0414285714285714,-0.0948611111125,0.75,8,"352792_experiment_2024-11-04_17h12.40.879.csv",NA,5,0.55859375,0
"511","5cd1a622fa7c8b0001a48044",0.146216982873393,0.293247767859286,-0.000813802112499982,0.503952569169961,27,"010829_experiment_2024-11-06_17h39.46.622.csv",0.5625,6,"5efb49177e130c0785b93842",3,0.0185654889741071,0.138326927335714,-0.1011959493875,0.53765690376569,15,"315739_experiment_2024-11-05_17h43.01.473.csv",NA,5,0.515625,17
"512","5d1290103b20b0000102e8e3",0.440310845671607,0.723677241605714,0.1569444497375,0.146586345381525,51,"714563_experiment_2024-11-06_17h31.34.815.csv",0.53125,6,"60db1216e9e93917232745f9",7,0.99948536706375,1,0.9989707341275,1.99003984063745,1,"167039_experiment_2024-11-04_17h11.15.736.csv",NA,5,0.6796875,5
"513","5dbcab7226c04c250046cab5",0.374495688691607,0.754431209870714,-0.00543983248750001,-0.271825396825397,82,"389665_experiment_2024-11-07_17h09.34.595.csv",0.55078125,6,"63615888b5606b24a845f73e",4,0.205737433861607,0.393187830685714,0.0182870370375,0.43695652173913,26,"858806_experiment_2024-11-04_12h27.21.182.csv",NA,5,0.51953125,26
"514","5dccf219aa4314964f7461d9",0.500093005953036,0.983258928568571,0.0169270833375,0.266798418972332,43,"879390_experiment_2024-11-06_17h22.54.526.csv",0.5859375,6,"60db1216e9e93917232745f9",3,0.99948536706375,1,0.9989707341275,1.99003984063745,1,"167039_experiment_2024-11-04_17h11.15.736.csv",NA,5,0.6796875,5
"515","5e32c95c87b8ef28e5aff6ea",0.0874720982046429,0.186662946409286,-0.01171875,0.426,29,"194312_experiment_2024-11-06_19h46.32.789.csv",0.53125,6,"65f4e1f8008a169d7ecde720",6,0.374302455370536,0.973865327378571,-0.2252604166375,1.87254901960784,2,"990929_experiment_2024-11-04_12h29.26.362.csv",NA,5,0.66796875,1
"516","5e52b820b0c66e2cd031c993",0.08370951515625,0.188682229175,-0.0212631988625,0.155999999999999,49,"717216_experiment_2024-11-06_17h09.08.364.csv",0.53125,6,"629f6b8c65fcae219e245284",6,0.199563047396429,0.399810675742857,-0.000684580950000004,1.14370078740157,3,"523130_experiment_2024-11-05_18h16.19.713.csv",NA,5,0.625,2
"517","5e7897841fc50b000c787b94",0.0646623884,0.1322544643,-0.0029296875,0.34,36,"628259_experiment_2024-11-06_17h23.24.980.csv",0.55078125,6,"5a7da426190420000155b6d9",6,0.1026124273,0.2052248546,0,0.1875,36,"271363_experiment_2024-11-04_17h29.41.003.csv",NA,5,0.57421875,8
"518","5e78c9bd72aeaa4468a65880",0.0396494625919643,0.0422618881214286,0.0370370370625,-0.468,90,"899021_experiment_2024-11-06_17h17.25.641.csv",0.5078125,6,"6304deb78f14a18b18ceed4a",6,0.462830686692143,0.928439152934286,-0.00277777954999999,0.789795918367346,5,"661312_experiment_2024-11-05_17h32.06.763.csv",NA,5,0.6171875,11
"519","5e7987df47422a5443426cd7",0.398668129931429,0.670660327737857,0.126675932125,-0.306324110671937,85,"525004_experiment_2024-11-06_17h31.45.120.csv",0.515625,6,"5bbd2bdcf7358a000171636f",3,0.462913355753571,0.807076711507143,0.11875,0.75,7,"958027_experiment_2024-11-04_17h14.57.145.csv",NA,5,0.625,2
"520","5e9607da6b866106f5666075",0.394254298934286,0.809920634918571,-0.02141203705,0.33531746031746,37,"473513_experiment_2024-11-06_17h18.28.878.csv",0.55078125,6,"6665a9d6028c2fb836001d5c",4,0.381896053767054,0.750361204142857,0.01343090339125,0.271084337349397,31,"845796_experiment_2024-11-05_17h35.06.508.csv",NA,5,0.59765625,7
"521","5ea32a0ea7b59a0c92e82ac8",0.212251982358036,0.477050253953571,-0.0525462892375,0.318548387096774,39,"422507_experiment_2024-11-06_17h10.52.892.csv",0.51171875,6,"67059d99d1093140330a3926",8,0.0540888639633929,0.0690939310142857,0.0390837969125,0.219607843137256,34,"232755_experiment_2024-11-04_17h42.28.975.csv",NA,5,0.546875,1
"522","5eee77689e63ac330681ffe9",0.0485742463729465,0.0621827387721429,0.03496575397375,-0.34412955465587,86,"262377_experiment_2024-11-06_18h08.59.015.csv",0.5234375,6,"5d2fc33c3af1410018f872ae",9,0.178431919643929,0.356863839287857,0,0.746,9,"845848_experiment_2024-11-04_17h14.29.239.csv",NA,5,0.59375,6
"523","5f25419d6c25411a2b68ddd8",0.478637566139286,0.857275132278571,0.1,2.048,1,"895948_experiment_2024-11-06_17h14.42.033.csv",0.68359375,6,"670fc566e6f4b69e586e6478",6,0.0372933103946429,0.105952359764286,-0.031365738975,0.671936758893279,11,"708247_experiment_2024-11-04_17h12.33.866.csv",NA,5,0.56640625,3
"524","5f2abe80f40fa7364aad029d",0.265093928138036,0.361994234113571,0.1681936221625,0.917999999999999,8,"966547_experiment_2024-11-06_17h41.02.931.csv",0.5703125,6,"66800c32331345ae34d25cce",6,0.5394345238175,0.96335978836,0.115509259275,0.779527559055117,6,"235608_experiment_2024-11-05_17h24.12.568.csv",NA,5,0.6171875,2
"525","5f341e306c067e1255643375",0.0480282738241071,0.117063492085714,-0.0210069444375,0.0905349794238681,60,"853062_experiment_2024-11-06_17h22.50.501.csv",0.50390625,6,"5eaebd6429cb5202dcb326ea",13,-0.0147817456607143,0.0570105774785714,-0.0865740688,0.608695652173914,13,"749396_experiment_2024-11-04_17h28.40.112.csv",NA,5,0.55859375,3
"526","5f451b0cfcb9e607e78f3247",-0.00757101087080358,-0.0460874408428572,0.03094541910125,0.520080321285141,24,"029362_experiment_2024-11-06_17h16.40.417.csv",0.57421875,6,"5d2fc33c3af1410018f872ae",7,0.178431919643929,0.356863839287857,0,0.746,9,"845848_experiment_2024-11-04_17h14.29.239.csv",NA,5,0.59375,6
"527","5f48f497fae2763d537d2e6b",0.464285714285714,0.928571428571429,0,1.13211382113821,6,"815055_experiment_2024-11-06_17h30.29.942.csv",0.5859375,6,"5bbd2bdcf7358a000171636f",10,0.462913355753571,0.807076711507143,0.11875,0.75,7,"958027_experiment_2024-11-04_17h14.57.145.csv",NA,5,0.625,2
"528","5f8a1fcf2773900d456a3e70",0.267170514290179,0.594520570907857,-0.0601795423275,0.354581673306772,35,"132082_experiment_2024-11-06_11h28.30.839.csv",0.609375,6,"5d2fc33c3af1410018f872ae",5,0.178431919643929,0.356863839287857,0,0.746,9,"845848_experiment_2024-11-04_17h14.29.239.csv",NA,5,0.59375,6
"529","5f9adea37534492538642466",0.0753961901896429,0.00516159155428571,0.145630788825,-0.581196581196581,93,"444392_experiment_2024-11-06_17h28.50.575.csv",0.45703125,6,"669c14c5463407058421c908",22,0.299697498133929,0.592766307042857,0.006628689225,0.854581673306772,4,"515834_experiment_2024-11-04_11h25.15.021.csv",NA,5,0.59375,5
"530","603f046f9e0097fff158ae13",0.411863425920357,0.804166666665714,0.019560185175,0.489795918367346,28,"888680_experiment_2024-11-06_17h12.23.002.csv",0.52734375,6,"66cdcee5b3f3d7136c690de0",11,0.685176920636339,0.928571428571429,0.44178241270125,-0.0592885375494081,54,"087301_experiment_2024-11-04_17h36.02.895.csv",NA,5,0.51953125,3
"531","6057b3679731740c949352e7",0.0229745292758929,0.0337962851892857,0.0121527733625,-0.254032258064516,79,"396188_experiment_2024-11-06_17h19.09.928.csv",0.5390625,6,"61fa93e55719bc09cb834de5",8,-0.0681448412705357,-0.0414285714285714,-0.0948611111125,0.75,8,"352792_experiment_2024-11-04_17h12.40.879.csv",NA,5,0.55859375,0
"532","60734526fc3f36207efc18a1",0.439950075448214,0.914763711421429,-0.034863560525,0.564960629921261,20,"632045_experiment_2024-11-06_17h24.14.061.csv",0.60546875,6,"66f4147ffea1a6689de3a7ac",2,-0.0380626860116071,-0.0797061011857143,0.0035807291625,-0.186,67,"172443_experiment_2024-11-04_19h53.32.874.csv",NA,5,0.546875,6
"533","60873d2ab16643e5a08cafd2",-0.0562169312071428,-0.0513227513142857,-0.0611111111,0.636904761904761,16,"538730_experiment_2024-11-06_11h28.55.239.csv",0.56640625,6,"66800c32331345ae34d25cce",4,0.5394345238175,0.96335978836,0.115509259275,0.779527559055117,6,"235608_experiment_2024-11-05_17h24.12.568.csv",NA,5,0.6171875,2
"534","60a0c79b332c02c8a73e57a5",0.58937664636875,0.98974867725,0.1890046154875,0.103658536585366,58,"574673_experiment_2024-11-06_18h02.03.880.csv",0.55078125,6,"66800c32331345ae34d25cce",10,0.5394345238175,0.96335978836,0.115509259275,0.779527559055117,6,"235608_experiment_2024-11-05_17h24.12.568.csv",NA,5,0.6171875,2
"535","60b932147633bf0dd446941e",-0.105901315411071,-0.0640901484721429,-0.14771248235,0.532128514056225,23,"424663_experiment_2024-11-06_18h00.56.669.csv",0.58984375,6,"5bbd2bdcf7358a000171636f",7,0.462913355753571,0.807076711507143,0.11875,0.75,7,"958027_experiment_2024-11-04_17h14.57.145.csv",NA,5,0.625,2
"536","60c771e103f05480db27cb64",0.30646493887875,0.56871692717,0.0442129505875,0.714,12,"194625_experiment_2024-11-06_17h27.33.339.csv",0.59375,6,"5e3723a2c0b2896ad554be73",6,0.0905705915214286,0.138122519842857,0.0430186632,0.502008032128515,18,"488008_experiment_2024-11-04_17h23.11.283.csv",NA,5,0.5390625,7
"537","60c8467d9872c0d83f695499",-0.0592344778491071,-0.203306904535714,0.0848379488375,-0.944223107569721,100,"584963_experiment_2024-11-06_14h58.43.416.csv",0.4765625,6,"6304deb78f14a18b18ceed4a",5,0.462830686692143,0.928439152934286,-0.00277777954999999,0.789795918367346,5,"661312_experiment_2024-11-05_17h32.06.763.csv",NA,5,0.6171875,11
"538","6102f39250ab7e19721ebbfe",0.172395833333036,0.346296296278571,-0.0015046296125,-0.420634920634921,88,"786409_experiment_2024-11-06_17h29.06.025.csv",0.50390625,6,"66800c32331345ae34d25cce",4,0.5394345238175,0.96335978836,0.115509259275,0.779527559055117,6,"235608_experiment_2024-11-05_17h24.12.568.csv",NA,5,0.6171875,2
"539","610f188b8ad0a93f6d508cad",0.484541069217679,0.993697999697857,-0.0246158612625,-0.141176470588235,74,"318853_experiment_2024-11-07_17h14.12.670.csv",0.5546875,6,"61fa93e55719bc09cb834de5",1,-0.0681448412705357,-0.0414285714285714,-0.0948611111125,0.75,8,"352792_experiment_2024-11-04_17h12.40.879.csv",NA,5,0.55859375,0
"540","61471dc7b568462f804535ff",0.363567787257589,0.703129783506429,0.02400579100875,0.0333333333333332,62,"646787_experiment_2024-11-06_17h26.32.676.csv",0.51171875,6,"6727b19c12511694cfc3af0c",1,0.263601190482143,0.562619047614286,-0.03541666665,0.596385542168676,14,"560126_experiment_2024-11-04_17h30.14.301.csv",NA,5,0.5859375,7
"541","6158efbedd66f692c944fd9e",-0.0304210844571428,-0.108106708839286,0.047264539925,-0.0885826771653537,69,"458251_experiment_2024-11-06_17h34.41.025.csv",0.4921875,6,"63469a362ae94cb99d4fd99a",2,0.155365408397857,0.383068770945714,-0.07233795415,0.527777777777779,16,"438420_experiment_2024-11-04_17h16.43.823.csv",NA,5,0.52734375,4
"542","616484537e1f17c2cfdd9fce",0.000551687046428572,0.00110337409285714,0,0.392241379310345,33,"533804_experiment_2024-11-07_17h13.01.213.csv",0.53515625,6,"5bbd2bdcf7358a000171636f",24,0.462913355753571,0.807076711507143,0.11875,0.75,7,"958027_experiment_2024-11-04_17h14.57.145.csv",NA,5,0.625,2
"543","6170cb31c3656859cca7cc57",0.0984705687889285,0.0833994709028571,0.113541666675,1.015625,7,"828709_experiment_2024-11-06_12h34.25.225.csv",0.59765625,6,"66972894d172f629fc01d988",0,-0.130553135892857,-0.176561243635714,-0.08454502815,0.48582995951417,20,"635769_experiment_2024-11-04_10h04.45.122.csv",NA,5,0.58203125,9
"544","629f2d6a8d790f69182e8b3e",0.191371833719643,0.368688334414286,0.014055333025,1.1496062992126,5,"566730_experiment_2024-11-06_18h12.48.258.csv",0.640625,6,"66647a6234fffd1ce19b7b38",2,-0.13890824533375,-0.2240946722,-0.0537218184675,0.521484375,17,"129449_experiment_2024-11-04_17h31.19.329.csv",NA,5,0.578125,0
"545","62e94b6406efad3412531a70",0.402686835094643,0.868915343914286,-0.063541673725,-0.0352941176470587,67,"500362_experiment_2024-11-06_17h31.03.533.csv",0.55859375,6,"671b9b2ac78a34c44a287e28",1,0.0478274744332143,0.197289972216429,-0.10163502335,0.448616600790514,25,"694969_experiment_2024-11-05_17h38.56.168.csv",NA,5,0.56640625,3
"546","62ea84d41e834ec50d48fe99",0.0444074358258929,0.00788225446428571,0.0809326171875,0.752083333333333,11,"225443_experiment_2024-11-06_17h26.01.673.csv",0.58984375,6,"629e10d748005830b9eee9a0",16,0.0171645146357143,0.208762737446429,-0.174433708175,-0.0224489795918377,52,"115958_experiment_2024-11-04_17h45.24.487.csv",NA,5,0.55859375,11
"547","62fb8ef806ee6962abefc45e",0.499760250816786,0.999867723858571,-0.000347222225000001,-0.769841269841269,97,"012614_experiment_2024-11-06_17h29.53.275.csv",0.515625,6,"63469a362ae94cb99d4fd99a",4,0.155365408397857,0.383068770945714,-0.07233795415,0.527777777777779,16,"438420_experiment_2024-11-04_17h16.43.823.csv",NA,5,0.52734375,4
"548","6310b940e5a073466d04381f",-0.0311266320910714,-0.100860179107143,0.038606914925,0.073705179282868,61,"812868_experiment_2024-11-07_17h11.26.081.csv",0.52734375,6,"661e6d7f497779e312c53edd",5,0.118675595240179,0.150198412692857,0.0871527777875,-0.0856573705179269,59,"472536_experiment_2024-11-04_17h09.15.148.csv",NA,5,0.5234375,5
"549","638612440ec47409005d14da",-0.333135540675,-0.72877108135,0.0625,1.205078125,4,"768959_experiment_2024-11-06_17h21.27.209.csv",0.6640625,6,"65f4e1f8008a169d7ecde720",0,0.374302455370536,0.973865327378571,-0.2252604166375,1.87254901960784,2,"990929_experiment_2024-11-04_12h29.26.362.csv",NA,5,0.66796875,1
"550","63d17cf82715a833d22d42fb",-0.0805969102678571,-0.0696428919607143,-0.091550928575,-0.169354838709676,76,"115636_experiment_2024-11-06_12h40.41.763.csv",0.55078125,6,"66800c32331345ae34d25cce",8,0.5394345238175,0.96335978836,0.115509259275,0.779527559055117,6,"235608_experiment_2024-11-05_17h24.12.568.csv",NA,5,0.6171875,2
"551","63ea497523794756c703094c",0.182331349208214,0.397857142866429,-0.03319444445,0.00199203187250951,65,"679297_experiment_2024-11-07_17h08.13.445.csv",0.58984375,6,"609510855d0c8e5bd0bdaf98",5,-0.00452251552321428,-0.0109472049714286,0.001902173925,0.296442687747035,30,"565999_experiment_2024-11-04_17h13.18.234.csv",NA,5,0.578125,3
"552","63ea4a7fa7d709c8e7887a93",-0.0862103345848214,-0.129712331857143,-0.0427083373125,0.610236220472443,17,"474491_experiment_2024-11-06_17h26.11.792.csv",0.60546875,6,"66647a6234fffd1ce19b7b38",2,-0.13890824533375,-0.2240946722,-0.0537218184675,0.521484375,17,"129449_experiment_2024-11-04_17h31.19.329.csv",NA,5,0.578125,0
"553","63ea6fd5f35892d3e2c6e16c",0.0352376476848214,0.120945220182143,-0.0504699248125,0.813725490196077,10,"192630_experiment_2024-11-06_17h08.55.778.csv",0.625,6,"61fa93e55719bc09cb834de5",1,-0.0681448412705357,-0.0414285714285714,-0.0948611111125,0.75,8,"352792_experiment_2024-11-04_17h12.40.879.csv",NA,5,0.55859375,0
"554","6425ffdf7fd742839b924ac5",0.343253978451607,0.556415383615714,0.1300925732875,0.157370517928285,48,"275007_experiment_2024-11-06_17h12.19.161.csv",0.56640625,6,"5eaebd6429cb5202dcb326ea",5,-0.0147817456607143,0.0570105774785714,-0.0865740688,0.608695652173914,13,"749396_experiment_2024-11-04_17h28.40.112.csv",NA,5,0.55859375,3
"555","642b4b7daf966c85533f63ef",-0.0759920888716072,-0.128836017205714,-0.0231481605375,0.110236220472441,57,"592793_experiment_2024-11-06_17h22.17.832.csv",0.55078125,6,"6122b34317a8129c606afd69",2,0.476936370973214,0.928571428571429,0.025301313375,0.120078740157481,38,"448584_experiment_2024-11-04_17h25.18.694.csv",NA,5,0.55859375,2
"556","65451d5acc2d6a97f3d539c2",0.077882780815625,0.013236346275,0.14252921535625,0.128048780487804,53,"994824_experiment_2024-11-06_10h32.24.994.csv",0.515625,6,"5bf8a27021a4e1000194fc76",10,0.49846230159625,0.995396825405,0.0015277777875,0.102766798418973,41,"217952_experiment_2024-11-04_17h11.41.514.csv",NA,5,0.54296875,3
"557","65522f24f09594d4953b0a38",0.179010660243571,0.299070530987143,0.0589507895,-0.129237288135593,72,"400282_experiment_2024-11-06_17h09.16.855.csv",0.51953125,6,"5eaebd6429cb5202dcb326ea",20,-0.0147817456607143,0.0570105774785714,-0.0865740688,0.608695652173914,13,"749396_experiment_2024-11-04_17h28.40.112.csv",NA,5,0.55859375,3
"558","6617d376619a2b4541498f2c",0.0833912021919643,0.0481481451214286,0.1186342592625,0.322000000000001,38,"903290_experiment_2024-11-06_17h22.04.501.csv",0.54296875,6,"5dc71b96d210e45213e92359",6,0.184895827661071,0.434722209097143,-0.064930553775,0.109803921568627,40,"237983_experiment_2024-11-04_17h34.29.265.csv",NA,5,0.5390625,1
"559","663672e8441b795aef8f240b",0.2740140227925,0.44281332166,0.105214723925,0.386178861788618,34,"908072_experiment_2024-11-06_17h13.48.046.csv",0.5390625,6,"5d2fc33c3af1410018f872ae",10,0.178431919643929,0.356863839287857,0,0.746,9,"845848_experiment_2024-11-04_17h14.29.239.csv",NA,5,0.59375,6
"560","66435e2e5c5b5aceb2195908",0.239382239372321,0.554054054057143,-0.0752895753125,0.696280991735538,13,"006375_experiment_2024-11-06_18h56.57.947.csv",0.53515625,6,"669bb593fef37d5033ca72d6",14,0.0256696428571429,0.0370163690642857,0.01432291665,0.112244897959183,39,"331765_experiment_2024-11-04_17h26.58.883.csv",NA,5,0.53125,11
"561","664a4648a07bac3059d69442",0.0236455489601786,0.130011998682857,-0.0827209007625,-0.267999999999999,81,"957194_experiment_2024-11-06_13h53.36.102.csv",0.51171875,6,"61fa93e55719bc09cb834de5",6,-0.0681448412705357,-0.0414285714285714,-0.0948611111125,0.75,8,"352792_experiment_2024-11-04_17h12.40.879.csv",NA,5,0.55859375,0
"562","6658b2faa759210bfe72333e",0.40402612231,0.809788355745,-0.001736111125,0.568,19,"743858_experiment_2024-11-06_17h25.44.687.csv",0.6015625,6,"5885129a6907b40001de425a",6,0.22709728422125,0.492931547605,-0.0387369791625,0.451020408163266,24,"142816_experiment_2024-11-05_17h37.41.991.csv",NA,5,0.5859375,11
"563","6658b4ff0f6362e1f068dd84",0.105666387645536,0.184802827378571,0.0265299479125,-0.0892857142857135,70,"195098_experiment_2024-11-06_17h14.40.319.csv",0.578125,6,"5bbd2bdcf7358a000171636f",4,0.462913355753571,0.807076711507143,0.11875,0.75,7,"958027_experiment_2024-11-04_17h14.57.145.csv",NA,5,0.625,2
"564","6658ba3c6039705479385b55",0.122367091558214,0.413803824016429,-0.1690696409,-0.829365079365079,98,"155590_experiment_2024-11-06_17h31.41.537.csv",0.5,6,"63615888b5606b24a845f73e",4,0.205737433861607,0.393187830685714,0.0182870370375,0.43695652173913,26,"858806_experiment_2024-11-04_12h27.21.182.csv",NA,5,0.51953125,26
"565","6658bd0f2b8d81c85bf3be8c",0.785046229810357,0.574603164300714,0.99548929532,1.45669291338583,3,"341674_experiment_2024-11-06_17h27.33.022.csv",0.5859375,6,"65f4e1f8008a169d7ecde720",2,0.374302455370536,0.973865327378571,-0.2252604166375,1.87254901960784,2,"990929_experiment_2024-11-04_12h29.26.362.csv",NA,5,0.66796875,1
"566","6658be08db696fd87fa46ece",-0.00489419351964286,-0.0458994946142857,0.036111107575,0.160714285714286,47,"313209_experiment_2024-11-06_17h25.20.083.csv",0.53515625,6,"6304deb78f14a18b18ceed4a",4,0.462830686692143,0.928439152934286,-0.00277777954999999,0.789795918367346,5,"661312_experiment_2024-11-05_17h32.06.763.csv",NA,5,0.6171875,11
"567","6658e5d739ded7679b0d3648",0.444047614843929,0.759761894762857,0.128333334925,0.0143442622950811,64,"146239_experiment_2024-11-06_17h34.51.248.csv",0.5,6,"669c14c5463407058421c908",12,0.299697498133929,0.592766307042857,0.006628689225,0.854581673306772,4,"515834_experiment_2024-11-04_11h25.15.021.csv",NA,5,0.59375,5
"568","6659f9b9e288516b96e02b74",0.186121993450893,0.388666180764286,-0.0164221938625,0.647410358565736,15,"960812_experiment_2024-11-06_17h34.03.271.csv",0.578125,6,"67144c39805ddd43d50c19e4",5,0.0831349198839286,0.140806876792857,0.025462962975,-0.0182926829268286,51,"544850_experiment_2024-11-04_11h26.48.442.csv",NA,5,0.46875,10
"569","66608cfbed8f4c21e02ca711",0.108538887986071,0.305238630872143,-0.0881608549,0.651639344262295,14,"212168_experiment_2024-11-06_09h19.16.476.csv",0.5703125,6,"6699b7e8a3fa22647d9ea5c3",12,-0.06886828230625,-0.12156077795,-0.0161757866625,0.495934959349594,19,"460362_experiment_2024-11-04_13h32.17.983.csv",NA,5,0.5390625,10
"570","6665938fc392da0ea81e02fc",0.126313592286786,0.433943046748571,-0.181315862175,-0.0677290836653377,68,"422381_experiment_2024-11-06_17h28.17.001.csv",0.52734375,6,"5eaebd6429cb5202dcb326ea",5,-0.0147817456607143,0.0570105774785714,-0.0865740688,0.608695652173914,13,"749396_experiment_2024-11-04_17h28.40.112.csv",NA,5,0.55859375,3
"571","6677878aeb0f9e2e3f5fcc28",-0.336623693270536,-0.586904813378571,-0.0863425731625,-0.423076923076923,89,"258679_experiment_2024-11-06_12h12.54.972.csv",0.5078125,6,"669c14c5463407058421c908",22,0.299697498133929,0.592766307042857,0.006628689225,0.854581673306772,4,"515834_experiment_2024-11-04_11h25.15.021.csv",NA,5,0.59375,5
