"stim1_name","stim1_file","stim1_pair","stim1_deact_file","stim1_step2_name","stim1_step2_file","stim1_step2_basket_name","stim1_step2_basket_file","stim2_name","stim2_file","stim2_pair","stim2_deact_file","stim2_step2_name","stim2_step2_file","stim2_step2_basket_name","stim2_step2_basket_file","stim3_name","stim3_file","stim3_pair","stim3_deact_file","stim3_step2_name","stim3_step2_file","stim3_step2_basket_name","stim3_step2_basket_file","stim4_name","stim4_file","stim4_pair","stim4_deact_file","stim4_step2_name","stim4_step2_file","stim4_step2_basket_name","stim4_step2_basket_file","stim5_name","stim5_file","stim5_pair","stim5_deact_file","stim5_step2_name","stim5_step2_file","stim5_step2_basket_name","stim5_step2_basket_file","stim6_name","stim6_file","stim6_pair","stim6_deact_file","stim6_step2_name","stim6_step2_file","stim6_step2_basket_name","stim6_step2_basket_file","stim7_name","stim7_file","stim7_pair","stim7_deact_file","stim7_step2_name","stim7_step2_file","stim7_step2_basket_name","stim7_step2_basket_file","stim8_name","stim8_file","stim8_pair","stim8_deact_file","stim8_step2_name","stim8_step2_file","stim8_step2_basket_name","stim8_step2_basket_file","participant","session","date","expName","psychopyVersion","OS","frameRate","PROLIFIC_PID","STUDY_ID","SESSION_ID","consent_keyresp.keys","consent_keyresp.rt","consent_keyresp.duration","global_instructions1_key.keys","global_instructions1_key.rt","global_instructions1_key.duration","global_instructions2_key.keys","global_instructions2_key.rt","global_instructions2_key.duration","global_instructions3_key.keys","global_instructions3_key.rt","global_instructions3_key.duration","global_instructions4_key.keys","global_instructions4_key.rt","global_instructions4_key.duration","global_instructions5_key.keys","global_instructions5_key.rt","global_instructions5_key.duration","p_fixation_2.started","p_fixation_2.stopped","p_step1_keyresp.keys","p_step1_keyresp.rt","p_step1_keyresp.duration","p_step2_keyresp.keys","p_step2_keyresp.rt","p_step2_keyresp.duration","p_step1_pair_index","p_step1_stimLeft_name","p_step1_stimLeft_pair","p_step1_stimLeft_reward","p_step1_stimLeft_step2Stim","p_step1_stimLeft_step2Basket","p_step1_stimRight_name","p_step1_stimRight_pair","p_step1_stimRight_reward","p_step1_stimRight_step2Stim","p_step1_stimRight_step2Basket","p_points","p_fail_step1","p_fail_step2","p_reward_flag","p_step1_choice","p_step2_stim","p_step2_basket","p_score","practice.thisRepN","practice.thisTrialN","practice.thisN","practice.thisIndex","practice.ran","pair_index","p_failStep1_keyresp.keys","p_failStep1_keyresp.rt","p_failStep1_keyresp.duration","t_instructions_keyresp.keys","t_instructions_keyresp.rt","t_instructions_keyresp.duration","t_step1_keyresp.keys","t_step1_keyresp.rt","t_step1_keyresp.duration","t_step2_keyresp.keys","t_step1_pair_index","t_step1_stimLeft_name","t_step1_stimLeft_pair","t_step1_stimLeft_reward","t_step1_stimLeft_step2Stim","t_step1_stimLeft_step2Basket","t_step1_stimRight_name","t_step1_stimRight_pair","t_step1_stimRight_reward","t_step1_stimRight_step2Stim","t_step1_stimRight_step2Basket","t_points","t_fail_step1","t_fail_step2","t_reward_flag","t_step1_choice","t_step2_stim","t_step2_basket","globa_score","t_data_stimWalk0","t_data_stimWalk1","trials.thisRepN","trials.thisTrialN","trials.thisN","trials.thisIndex","trials.ran","t_step2_keyresp.rt","t_step2_keyresp.duration","break_key_resp.keys","break_key_resp.rt","break_key_resp.duration","pl_global_instructions_keyresp.keys","pl_global_instructions_keyresp.rt","pl_global_instructions_keyresp.duration","vb_instructions_keyresp.keys","vb_instructions_keyresp.rt","vb_instructions_keyresp.duration","vb_textbox.text","vb_mouse.x","vb_mouse.y","vb_mouse.leftButton","vb_mouse.midButton","vb_mouse.rightButton","vb_mouse.time","vb_mouse.clicked_name","pl1_instructions1_keyresp.keys","pl1_instructions1_keyresp.rt","pl1_instructions1_keyresp.duration","pl1_instructions2_keyresp.keys","pl1_instructions2_keyresp.rt","pl1_instructions2_keyresp.duration","pl1_instructions3_keyresp.keys","pl1_instructions3_keyresp.rt","pl1_instructions3_keyresp.duration","pl1_instructions4_keyresp.keys","pl1_instructions4_keyresp.rt","pl1_instructions4_keyresp.duration","pl1_task_lickert.response","pl1_task_lickert.rt","pl1_task_confidence_lickert.response","pl1_task_confidence_lickert.rt","pl1_task_keyresp.keys","pl1_task_keyresp.rt","pl1_task_keyresp.duration","pl1_task_stimLeft","pl1_task_stimRight","pl1_loop.thisRepN","pl1_loop.thisTrialN","pl1_loop.thisN","pl1_loop.thisIndex","pl1_loop.ran","stimLeft_index","stimRight_index","pl2_instructions_keyresp.keys","pl2_instructions_keyresp.rt","pl2_instructions_keyresp.duration","pl2_task_lickert.response","pl2_task_lickert.rt","pl2_task_confidence_lickert.response","pl2_task_confidence_lickert.rt","pl2_task_keyresp.keys","pl2_task_keyresp.rt","pl2_task_keyresp.duration","pl2_task_gnome","pl2_task_forest","pl2_task_basket","pl2_loop.thisRepN","pl2_loop.thisTrialN","pl2_loop.thisN","pl2_loop.thisIndex","pl2_loop.ran","gnome_id","forest_id","end_keyresp.keys","end_keyresp.rt","end_keyresp.duration","show_trials.thisRepN","show_trials.thisTrialN","show_trials.thisN","show_trials.thisIndex","show_trials.ran"
"","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",513899,1,"2024-04-24_19h11.58.288","experiment","2023.2.3","Win32",59.88023952,"5e9dfc8eeb6e03183f58856d","66291bd3d4b402d13d74177c","66294b51b6865ba161baceaa","",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,1,"",,,"",,,"s",0.9124,,"space",1,"green_gnome",1,8,"bright_forest","yellow_basket","pink_gnome",1,6,"dark_forest","red_basket",8,0,0,1,"green_gnome","bright_forest","yellow_basket",309,0,0,21,0,84,0,1,0.9171,,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",513899,1,"2024-04-24_19h11.58.288","experiment","2023.2.3","Win32",59.88023952,"5e9dfc8eeb6e03183f58856d","66291bd3d4b402d13d74177c","66294b51b6865ba161baceaa","",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,2,"",,,"",,,"k",0.8723,,"space",2,"red_gnome",2,6,"dark_forest","red_basket","purple_gnome",2,8,"bright_forest","yellow_basket",8,0,0,1,"purple_gnome","bright_forest","yellow_basket",317,-1,-2,21,1,85,1,1,0.4255,,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",513899,1,"2024-04-24_19h11.58.288","experiment","2023.2.3","Win32",59.88023952,"5e9dfc8eeb6e03183f58856d","66291bd3d4b402d13d74177c","66294b51b6865ba161baceaa","",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,2,"",,,"",,,"s",0.8331,,"space",2,"purple_gnome",2,7,"bright_forest","yellow_basket","red_gnome",2,4,"dark_forest","red_basket",7,0,0,1,"purple_gnome","bright_forest","yellow_basket",324,-1,-2,21,2,86,1,1,0.4782,,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",513899,1,"2024-04-24_19h11.58.288","experiment","2023.2.3","Win32",59.88023952,"5e9dfc8eeb6e03183f58856d","66291bd3d4b402d13d74177c","66294b51b6865ba161baceaa","",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,2,"",,,"",,,"k",0.5532,,"space",2,"red_gnome",2,2,"dark_forest","red_basket","purple_gnome",2,6,"bright_forest","yellow_basket",6,0,0,1,"purple_gnome","bright_forest","yellow_basket",330,2,2,21,3,87,1,1,0.4292,,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",513899,1,"2024-04-24_19h11.58.288","experiment","2023.2.3","Win32",59.88023952,"5e9dfc8eeb6e03183f58856d","66291bd3d4b402d13d74177c","66294b51b6865ba161baceaa","",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,2,"",,,"",,,"s",0.5712,,"",2,"purple_gnome",2,8,"bright_forest","yellow_basket","red_gnome",2,4,"dark_forest","red_basket",0,0,1,0,"purple_gnome","bright_forest","yellow_basket",330,-3,-3,22,0,88,1,1,,,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",513899,1,"2024-04-24_19h11.58.288","experiment","2023.2.3","Win32",59.88023952,"5e9dfc8eeb6e03183f58856d","66291bd3d4b402d13d74177c","66294b51b6865ba161baceaa","",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,1,"",,,"",,,"s",0.7562,,"space",1,"pink_gnome",1,1,"dark_forest","red_basket","green_gnome",1,5,"bright_forest","yellow_basket",1,0,0,1,"pink_gnome","dark_forest","red_basket",331,2,1,22,1,89,0,1,0.3724,,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",513899,1,"2024-04-24_19h11.58.288","experiment","2023.2.3","Win32",59.88023952,"5e9dfc8eeb6e03183f58856d","66291bd3d4b402d13d74177c","66294b51b6865ba161baceaa","",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,4,"",,,"",,,"k",0.7823,,"space",4,"orange_gnome",4,7,"bright_forest","yellow_basket","blue_gnome",4,2,"dark_forest","red_basket",2,0,0,1,"blue_gnome","dark_forest","red_basket",333,-1,-2,22,2,90,3,1,0.4036,,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",513899,1,"2024-04-24_19h11.58.288","experiment","2023.2.3","Win32",59.88023952,"5e9dfc8eeb6e03183f58856d","66291bd3d4b402d13d74177c","66294b51b6865ba161baceaa","",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,4,"",,,"",,,"s",0.6396,,"space",4,"blue_gnome",4,0,"dark_forest","red_basket","orange_gnome",4,6,"bright_forest","yellow_basket",0,0,0,1,"blue_gnome","dark_forest","red_basket",333,1,3,22,3,91,3,1,0.4253,,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",513899,1,"2024-04-24_19h11.58.288","experiment","2023.2.3","Win32",59.88023952,"5e9dfc8eeb6e03183f58856d","66291bd3d4b402d13d74177c","66294b51b6865ba161baceaa","",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,3,"",,,"",,,"s",0.7877,,"space",3,"brown_gnome",3,7,"bright_forest","yellow_basket","yellow_gnome",3,3,"dark_forest","red_basket",7,0,0,1,"brown_gnome","bright_forest","yellow_basket",340,2,1,23,0,92,2,1,0.6534,,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",513899,1,"2024-04-24_19h11.58.288","experiment","2023.2.3","Win32",59.88023952,"5e9dfc8eeb6e03183f58856d","66291bd3d4b402d13d74177c","66294b51b6865ba161baceaa","",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,3,"",,,"",,,"k",0.5679,,"space",3,"yellow_gnome",3,4,"dark_forest","red_basket","brown_gnome",3,9,"bright_forest","yellow_basket",9,0,0,1,"brown_gnome","bright_forest","yellow_basket",349,-2,-1,23,1,93,2,1,0.7849,,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",513899,1,"2024-04-24_19h11.58.288","experiment","2023.2.3","Win32",59.88023952,"5e9dfc8eeb6e03183f58856d","66291bd3d4b402d13d74177c","66294b51b6865ba161baceaa","",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,4,"",,,"",,,"s",0.7499,,"space",4,"orange_gnome",4,7,"bright_forest","yellow_basket","blue_gnome",4,3,"dark_forest","red_basket",7,0,0,1,"orange_gnome","bright_forest","yellow_basket",356,0,2,23,2,94,3,1,0.6077,,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",513899,1,"2024-04-24_19h11.58.288","experiment","2023.2.3","Win32",59.88023952,"5e9dfc8eeb6e03183f58856d","66291bd3d4b402d13d74177c","66294b51b6865ba161baceaa","",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,2,"",,,"",,,"k",0.9452,,"space",2,"purple_gnome",2,7,"bright_forest","yellow_basket","red_gnome",2,5,"dark_forest","red_basket",5,0,0,1,"red_gnome","dark_forest","red_basket",361,2,0,23,3,95,1,1,0.1451,,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",513899,1,"2024-04-24_19h11.58.288","experiment","2023.2.3","Win32",59.88023952,"5e9dfc8eeb6e03183f58856d","66291bd3d4b402d13d74177c","66294b51b6865ba161baceaa","",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,2,"",,,"",,,"s",0.7149,,"space",2,"purple_gnome",2,9,"bright_forest","yellow_basket","red_gnome",2,5,"dark_forest","red_basket",9,0,0,1,"purple_gnome","bright_forest","yellow_basket",370,1,1,24,0,96,1,1,0.6232,,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",513899,1,"2024-04-24_19h11.58.288","experiment","2023.2.3","Win32",59.88023952,"5e9dfc8eeb6e03183f58856d","66291bd3d4b402d13d74177c","66294b51b6865ba161baceaa","",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,2,"",,,"",,,"s",0.6752,,"space",2,"purple_gnome",2,8,"bright_forest","yellow_basket","red_gnome",2,6,"dark_forest","red_basket",8,0,0,1,"purple_gnome","bright_forest","yellow_basket",378,-1,2,24,1,97,1,1,0.6486,,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",513899,1,"2024-04-24_19h11.58.288","experiment","2023.2.3","Win32",59.88023952,"5e9dfc8eeb6e03183f58856d","66291bd3d4b402d13d74177c","66294b51b6865ba161baceaa","",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,3,"",,,"",,,"s",1.061,,"space",3,"brown_gnome",3,7,"bright_forest","yellow_basket","yellow_gnome",3,8,"dark_forest","red_basket",7,0,0,1,"brown_gnome","bright_forest","yellow_basket",385,1,2,24,2,98,2,1,0.6003,,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",513899,1,"2024-04-24_19h11.58.288","experiment","2023.2.3","Win32",59.88023952,"5e9dfc8eeb6e03183f58856d","66291bd3d4b402d13d74177c","66294b51b6865ba161baceaa","",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,3,"",,,"",,,"s",0.7809,,"space",3,"brown_gnome",3,8,"bright_forest","yellow_basket","yellow_gnome",3,8,"dark_forest","red_basket",8,0,0,1,"brown_gnome","bright_forest","yellow_basket",393,1,-3,24,3,99,2,1,0.6525,,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",513899,1,"2024-04-24_19h11.58.288","experiment","2023.2.3","Win32",59.88023952,"5e9dfc8eeb6e03183f58856d","66291bd3d4b402d13d74177c","66294b51b6865ba161baceaa","",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,4,"",,,"",,,"s",0.8426,,"space",4,"blue_gnome",4,5,"dark_forest","red_basket","orange_gnome",4,9,"bright_forest","yellow_basket",5,0,0,1,"blue_gnome","dark_forest","red_basket",398,1,-3,25,0,100,3,1,0.4235,,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",513899,1,"2024-04-24_19h11.58.288","experiment","2023.2.3","Win32",59.88023952,"5e9dfc8eeb6e03183f58856d","66291bd3d4b402d13d74177c","66294b51b6865ba161baceaa","",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,2,"",,,"",,,"k",0.8695,,"space",2,"red_gnome",2,2,"dark_forest","red_basket","purple_gnome",2,8,"bright_forest","yellow_basket",8,0,0,1,"purple_gnome","bright_forest","yellow_basket",406,0,3,25,1,101,1,1,0.7429,,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",513899,1,"2024-04-24_19h11.58.288","experiment","2023.2.3","Win32",59.88023952,"5e9dfc8eeb6e03183f58856d","66291bd3d4b402d13d74177c","66294b51b6865ba161baceaa","",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,2,"",,,"",,,"k",0.6816,,"space",2,"red_gnome",2,5,"dark_forest","red_basket","purple_gnome",2,8,"bright_forest","yellow_basket",8,0,0,1,"purple_gnome","bright_forest","yellow_basket",414,-6,-3,25,2,102,1,1,0.4798,,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",513899,1,"2024-04-24_19h11.58.288","experiment","2023.2.3","Win32",59.88023952,"5e9dfc8eeb6e03183f58856d","66291bd3d4b402d13d74177c","66294b51b6865ba161baceaa","",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,4,"",,,"",,,"s",0.7163,,"space",4,"blue_gnome",4,2,"dark_forest","red_basket","orange_gnome",4,2,"bright_forest","yellow_basket",2,0,0,1,"blue_gnome","dark_forest","red_basket",416,-1,-1,25,3,103,3,1,0.5566,,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",513899,1,"2024-04-24_19h11.58.288","experiment","2023.2.3","Win32",59.88023952,"5e9dfc8eeb6e03183f58856d","66291bd3d4b402d13d74177c","66294b51b6865ba161baceaa","",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,2,"",,,"",,,"s",0.7923,,"space",2,"purple_gnome",2,1,"bright_forest","yellow_basket","red_gnome",2,1,"dark_forest","red_basket",1,0,0,1,"purple_gnome","bright_forest","yellow_basket",417,-2,-1,26,0,104,1,1,0.5481,,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",513899,1,"2024-04-24_19h11.58.288","experiment","2023.2.3","Win32",59.88023952,"5e9dfc8eeb6e03183f58856d","66291bd3d4b402d13d74177c","66294b51b6865ba161baceaa","",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,4,"",,,"",,,"k",0.7681,,"space",4,"orange_gnome",4,1,"bright_forest","yellow_basket","blue_gnome",4,0,"dark_forest","red_basket",0,0,0,1,"blue_gnome","dark_forest","red_basket",417,3,6,26,1,105,3,1,0.7689,,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",513899,1,"2024-04-24_19h11.58.288","experiment","2023.2.3","Win32",59.88023952,"5e9dfc8eeb6e03183f58856d","66291bd3d4b402d13d74177c","66294b51b6865ba161baceaa","",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,2,"",,,"",,,"s",0.9564,,"space",2,"red_gnome",2,6,"dark_forest","red_basket","purple_gnome",2,4,"bright_forest","yellow_basket",6,0,0,1,"red_gnome","dark_forest","red_basket",423,-1,2,26,2,106,1,1,0.503,,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",513899,1,"2024-04-24_19h11.58.288","experiment","2023.2.3","Win32",59.88023952,"5e9dfc8eeb6e03183f58856d","66291bd3d4b402d13d74177c","66294b51b6865ba161baceaa","",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,1,"",,,"",,,"s",1.1075,,"space",1,"green_gnome",1,3,"bright_forest","yellow_basket","pink_gnome",1,8,"dark_forest","red_basket",3,0,0,1,"green_gnome","bright_forest","yellow_basket",426,-1,1,26,3,107,0,1,0.4849,,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",513899,1,"2024-04-24_19h11.58.288","experiment","2023.2.3","Win32",59.88023952,"5e9dfc8eeb6e03183f58856d","66291bd3d4b402d13d74177c","66294b51b6865ba161baceaa","",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,1,"",,,"",,,"s",0.7358,,"space",1,"pink_gnome",1,9,"dark_forest","red_basket","green_gnome",1,2,"bright_forest","yellow_basket",9,0,0,1,"pink_gnome","dark_forest","red_basket",435,-5,0,27,0,108,0,1,0.312,,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",513899,1,"2024-04-24_19h11.58.288","experiment","2023.2.3","Win32",59.88023952,"5e9dfc8eeb6e03183f58856d","66291bd3d4b402d13d74177c","66294b51b6865ba161baceaa","",,,"",,,"",,,"",,,"",,,"",,,,,"",,,"",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,4,"",,,"",,,"s",1.1003,,"space",4,"orange_gnome",4,3,"bright_forest","yellow_basket","blue_gnome",4,9,"dark_forest","red_basket",3,0,0,1,"orange_gnome","bright_forest","yellow_basket",438,-2,1,27,1,109,3,1,0.6387,,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
