stim1_name,stim1_file,stim1_pair,stim1_deact_file,stim1_step2_name,stim1_step2_file,stim1_step2_basket_name,stim1_step2_basket_file,stim2_name,stim2_file,stim2_pair,stim2_deact_file,stim2_step2_name,stim2_step2_file,stim2_step2_basket_name,stim2_step2_basket_file,stim3_name,stim3_file,stim3_pair,stim3_deact_file,stim3_step2_name,stim3_step2_file,stim3_step2_basket_name,stim3_step2_basket_file,stim4_name,stim4_file,stim4_pair,stim4_deact_file,stim4_step2_name,stim4_step2_file,stim4_step2_basket_name,stim4_step2_basket_file,stim5_name,stim5_file,stim5_pair,stim5_deact_file,stim5_step2_name,stim5_step2_file,stim5_step2_basket_name,stim5_step2_basket_file,stim6_name,stim6_file,stim6_pair,stim6_deact_file,stim6_step2_name,stim6_step2_file,stim6_step2_basket_name,stim6_step2_basket_file,stim7_name,stim7_file,stim7_pair,stim7_deact_file,stim7_step2_name,stim7_step2_file,stim7_step2_basket_name,stim7_step2_basket_file,stim8_name,stim8_file,stim8_pair,stim8_deact_file,stim8_step2_name,stim8_step2_file,stim8_step2_basket_name,stim8_step2_basket_file,participant,session,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,consent_keyresp.keys,consent_keyresp.rt,consent_keyresp.duration,global_instructions1_key.keys,global_instructions1_key.rt,global_instructions1_key.duration,global_instructions2_key.keys,global_instructions2_key.rt,global_instructions2_key.duration,global_instructions3_key.keys,global_instructions3_key.rt,global_instructions3_key.duration,global_instructions4_key.keys,global_instructions4_key.rt,global_instructions4_key.duration,stake_instructions_key.keys,stake_instructions_key.rt,stake_instructions_key.duration,global_instructions5_key.keys,global_instructions5_key.rt,global_instructions5_key.duration,p_fixation_2.started,p_fixation_2.stopped,p_step1_keyresp.keys,p_step1_keyresp.rt,p_step1_keyresp.duration,p_step2_keyresp.keys,p_step2_keyresp.rt,p_step2_keyresp.duration,p_step1_pair_index,p_step1_stimLeft_name,p_step1_stimLeft_pair,p_step1_stimLeft_reward,p_step1_stimLeft_step2Stim,p_step1_stimLeft_step2Basket,p_step1_stimRight_name,p_step1_stimRight_pair,p_step1_stimRight_reward,p_step1_stimRight_step2Stim,p_step1_stimRight_step2Basket,p_points,t_mult,p_fail_step1,p_fail_step2,p_reward_flag,p_step1_choice,p_step2_stim,p_step2_basket,p_score,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,practice.ran,pair_index,p_mult,p_failStep1_keyresp.keys,p_failStep1_keyresp.rt,p_failStep1_keyresp.duration,t_instructions_keyresp.keys,t_instructions_keyresp.rt,t_instructions_keyresp.duration,t_step1_keyresp.keys,t_step1_pair_index,t_step1_stimLeft_name,t_step1_stimLeft_pair,t_step1_stimLeft_reward,t_step1_stimLeft_step2Stim,t_step1_stimLeft_step2Basket,t_step1_stimRight_name,t_step1_stimRight_pair,t_step1_stimRight_reward,t_step1_stimRight_step2Stim,t_step1_stimRight_step2Basket,t_points,t_fail_step1,t_fail_step2,t_reward_flag,t_step1_choice,t_step2_stim,t_step2_basket,globa_score,t_data_stimWalk0,t_data_stimWalk1,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,t_step1_keyresp.rt,t_step1_keyresp.duration,t_step2_keyresp.keys,t_step2_keyresp.rt,t_step2_keyresp.duration,break_key_resp.keys,break_key_resp.rt,break_key_resp.duration,pl_global_instructions_keyresp.keys,pl_global_instructions_keyresp.rt,pl_global_instructions_keyresp.duration,vb_instructions_keyresp.keys,vb_instructions_keyresp.rt,vb_instructions_keyresp.duration,vb_textbox.text,vb_mouse.x,vb_mouse.y,vb_mouse.leftButton,vb_mouse.midButton,vb_mouse.rightButton,vb_mouse.time,vb_mouse.clicked_name,pl1_instructions1_keyresp.keys,pl1_instructions1_keyresp.rt,pl1_instructions1_keyresp.duration,pl1_instructions2_keyresp.keys,pl1_instructions2_keyresp.rt,pl1_instructions2_keyresp.duration,pl1_instructions3_keyresp.keys,pl1_instructions3_keyresp.rt,pl1_instructions3_keyresp.duration,pl1_instructions4_keyresp.keys,pl1_instructions4_keyresp.rt,pl1_instructions4_keyresp.duration,pl1_task_lickert.response,pl1_task_lickert.rt,pl1_task_confidence_lickert.response,pl1_task_confidence_lickert.rt,pl1_task_keyresp.keys,pl1_task_keyresp.rt,pl1_task_keyresp.duration,pl1_task_stimLeft,pl1_task_stimRight,pl1_loop.thisRepN,pl1_loop.thisTrialN,pl1_loop.thisN,pl1_loop.thisIndex,pl1_loop.ran,stimLeft_index,stimRight_index,pl2_instructions_keyresp.keys,pl2_instructions_keyresp.rt,pl2_instructions_keyresp.duration,pl2_task_lickert.response,pl2_task_lickert.rt,pl2_task_confidence_lickert.response,pl2_task_confidence_lickert.rt,pl2_task_keyresp.keys,pl2_task_keyresp.rt,pl2_task_keyresp.duration,pl2_task_gnome,pl2_task_forest,pl2_task_basket,pl2_loop.thisRepN,pl2_loop.thisTrialN,pl2_loop.thisN,pl2_loop.thisIndex,pl2_loop.ran,gnome_id,forest_id,end_keyresp.keys,end_keyresp.rt,end_keyresp.duration,show_trials.thisRepN,show_trials.thisTrialN,show_trials.thisN,show_trials.thisIndex,show_trials.ran
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,792637,001,2024-05-15_18h47.01.435,experiment,2023.2.3,Win32,60.60606061,63d8073e2f2480e62ba8d4b9,6644d17188cdfdbf31a9366d,6644f311785b4d8bee10db36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,4,,,,,,,,s,4,yellow_gnome,4,1,dark_forest,yellow_basket,brown_gnome,4,1,bright_forest,red_basket,5,0,0,1,yellow_gnome,dark_forest,yellow_basket,764,-2,-1,8,7,71,7,1,0.6003,,space,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,792637,001,2024-05-15_18h47.01.435,experiment,2023.2.3,Win32,60.60606061,63d8073e2f2480e62ba8d4b9,6644d17188cdfdbf31a9366d,6644f311785b4d8bee10db36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,4,,,,,,,,s,4,yellow_gnome,4,0,dark_forest,yellow_basket,brown_gnome,4,1,bright_forest,red_basket,0,0,0,1,yellow_gnome,dark_forest,yellow_basket,764,-4,-1,9,0,72,3,1,0.5315,,space,0.3215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,792637,001,2024-05-15_18h47.01.435,experiment,2023.2.3,Win32,60.60606061,63d8073e2f2480e62ba8d4b9,6644d17188cdfdbf31a9366d,6644f311785b4d8bee10db36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,4,,,,,,,,s,4,yellow_gnome,4,1,dark_forest,yellow_basket,brown_gnome,4,3,bright_forest,red_basket,5,0,0,1,yellow_gnome,dark_forest,yellow_basket,769,0,1,9,1,73,7,1,0.8154,,space,0.3818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,792637,001,2024-05-15_18h47.01.435,experiment,2023.2.3,Win32,60.60606061,63d8073e2f2480e62ba8d4b9,6644d17188cdfdbf31a9366d,6644f311785b4d8bee10db36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,2,,,,,,,,k,2,orange_gnome,2,3,bright_forest,red_basket,red_gnome,2,2,dark_forest,yellow_basket,10,0,0,1,red_gnome,dark_forest,yellow_basket,779,-1,1,9,2,74,5,1,0.9075,,space,0.4161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,792637,001,2024-05-15_18h47.01.435,experiment,2023.2.3,Win32,60.60606061,63d8073e2f2480e62ba8d4b9,6644d17188cdfdbf31a9366d,6644f311785b4d8bee10db36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,2,,,,,,,,k,2,orange_gnome,2,2,bright_forest,red_basket,red_gnome,2,3,dark_forest,yellow_basket,15,0,0,1,red_gnome,dark_forest,yellow_basket,794,-1,1,9,3,75,5,1,0.7679,,space,0.849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,792637,001,2024-05-15_18h47.01.435,experiment,2023.2.3,Win32,60.60606061,63d8073e2f2480e62ba8d4b9,6644d17188cdfdbf31a9366d,6644f311785b4d8bee10db36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,1,,,,,,,,k,1,pink_gnome,1,1,bright_forest,red_basket,green_gnome,1,4,dark_forest,yellow_basket,20,0,0,1,green_gnome,dark_forest,yellow_basket,814,1,2,9,4,76,4,1,0.6179,,space,0.4238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,792637,001,2024-05-15_18h47.01.435,experiment,2023.2.3,Win32,60.60606061,63d8073e2f2480e62ba8d4b9,6644d17188cdfdbf31a9366d,6644f311785b4d8bee10db36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,2,,,,,,,,k,2,red_gnome,2,6,dark_forest,yellow_basket,orange_gnome,2,2,bright_forest,red_basket,2,0,0,1,orange_gnome,bright_forest,red_basket,816,-1,3,9,5,77,1,1,1.3746,0.0029,space,0.7082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,792637,001,2024-05-15_18h47.01.435,experiment,2023.2.3,Win32,60.60606061,63d8073e2f2480e62ba8d4b9,6644d17188cdfdbf31a9366d,6644f311785b4d8bee10db36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,3,,,,,,,,s,3,blue_gnome,3,1,bright_forest,red_basket,purple_gnome,3,9,dark_forest,yellow_basket,5,0,0,1,blue_gnome,bright_forest,red_basket,821,1,-2,9,6,78,6,1,0.9634,,space,1.1144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,792637,001,2024-05-15_18h47.01.435,experiment,2023.2.3,Win32,60.60606061,63d8073e2f2480e62ba8d4b9,6644d17188cdfdbf31a9366d,6644f311785b4d8bee10db36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,3,,,,,,,,k,3,blue_gnome,3,2,bright_forest,red_basket,purple_gnome,3,7,dark_forest,yellow_basket,35,0,0,1,purple_gnome,dark_forest,yellow_basket,856,-5,-3,9,7,79,6,1,1.0768,,space,0.4665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,792637,001,2024-05-15_18h47.01.435,experiment,2023.2.3,Win32,60.60606061,63d8073e2f2480e62ba8d4b9,6644d17188cdfdbf31a9366d,6644f311785b4d8bee10db36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,4,,,,,,,,s,4,yellow_gnome,4,4,dark_forest,yellow_basket,brown_gnome,4,3,bright_forest,red_basket,4,0,0,1,yellow_gnome,dark_forest,yellow_basket,860,-1,-2,10,0,80,3,1,0.6756,,space,0.4162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,792637,001,2024-05-15_18h47.01.435,experiment,2023.2.3,Win32,60.60606061,63d8073e2f2480e62ba8d4b9,6644d17188cdfdbf31a9366d,6644f311785b4d8bee10db36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,2,,,,,,,,s,2,red_gnome,2,2,dark_forest,yellow_basket,orange_gnome,2,2,bright_forest,red_basket,10,0,0,1,red_gnome,dark_forest,yellow_basket,870,-2,4,10,1,81,5,1,0.902,,space,1.3489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,792637,001,2024-05-15_18h47.01.435,experiment,2023.2.3,Win32,60.60606061,63d8073e2f2480e62ba8d4b9,6644d17188cdfdbf31a9366d,6644f311785b4d8bee10db36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,3,,,,,,,,s,3,purple_gnome,3,6,dark_forest,yellow_basket,blue_gnome,3,0,bright_forest,red_basket,30,0,0,1,purple_gnome,dark_forest,yellow_basket,900,0,1,10,2,82,6,1,0.8296,,space,0.6329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,792637,001,2024-05-15_18h47.01.435,experiment,2023.2.3,Win32,60.60606061,63d8073e2f2480e62ba8d4b9,6644d17188cdfdbf31a9366d,6644f311785b4d8bee10db36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,2,,,,,,,,s,2,red_gnome,2,7,dark_forest,yellow_basket,orange_gnome,2,0,bright_forest,red_basket,0,0,1,0,red_gnome,dark_forest,yellow_basket,900,2,0,10,3,83,1,1,0.8639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,792637,001,2024-05-15_18h47.01.435,experiment,2023.2.3,Win32,60.60606061,63d8073e2f2480e62ba8d4b9,6644d17188cdfdbf31a9366d,6644f311785b4d8bee10db36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,4,,,,,,,,k,4,brown_gnome,4,2,bright_forest,red_basket,yellow_gnome,4,7,dark_forest,yellow_basket,35,0,0,1,yellow_gnome,dark_forest,yellow_basket,935,2,-5,10,4,84,7,1,0.651,,space,0.4155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,792637,001,2024-05-15_18h47.01.435,experiment,2023.2.3,Win32,60.60606061,63d8073e2f2480e62ba8d4b9,6644d17188cdfdbf31a9366d,6644f311785b4d8bee10db36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,3,,,,,,,,s,3,blue_gnome,3,4,bright_forest,red_basket,purple_gnome,3,2,dark_forest,yellow_basket,4,0,0,1,blue_gnome,bright_forest,red_basket,939,0,-1,10,5,85,2,1,0.7535,,space,0.736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,792637,001,2024-05-15_18h47.01.435,experiment,2023.2.3,Win32,60.60606061,63d8073e2f2480e62ba8d4b9,6644d17188cdfdbf31a9366d,6644f311785b4d8bee10db36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,k,1,green_gnome,1,1,dark_forest,yellow_basket,pink_gnome,1,4,bright_forest,red_basket,4,0,0,1,pink_gnome,bright_forest,red_basket,943,-2,-1,10,6,86,0,1,0.8509,,space,0.6592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,792637,001,2024-05-15_18h47.01.435,experiment,2023.2.3,Win32,60.60606061,63d8073e2f2480e62ba8d4b9,6644d17188cdfdbf31a9366d,6644f311785b4d8bee10db36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,1,,,,,,,,s,1,green_gnome,1,0,dark_forest,yellow_basket,pink_gnome,1,2,bright_forest,red_basket,0,0,0,1,green_gnome,dark_forest,yellow_basket,943,-4,0,10,7,87,4,1,0.7383,,space,0.1725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,792637,001,2024-05-15_18h47.01.435,experiment,2023.2.3,Win32,60.60606061,63d8073e2f2480e62ba8d4b9,6644d17188cdfdbf31a9366d,6644f311785b4d8bee10db36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,2,,,,,,,,,2,orange_gnome,2,2,bright_forest,red_basket,red_gnome,2,0,dark_forest,yellow_basket,0,1,0,0,,dark_forest,yellow_basket,943,1,0,11,0,88,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,792637,001,2024-05-15_18h47.01.435,experiment,2023.2.3,Win32,60.60606061,63d8073e2f2480e62ba8d4b9,6644d17188cdfdbf31a9366d,6644f311785b4d8bee10db36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,3,,,,,,,,k,3,blue_gnome,3,3,bright_forest,red_basket,purple_gnome,3,0,dark_forest,yellow_basket,0,0,0,1,purple_gnome,dark_forest,yellow_basket,943,0,-1,11,1,89,6,1,0.8639,,space,0.6908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,792637,001,2024-05-15_18h47.01.435,experiment,2023.2.3,Win32,60.60606061,63d8073e2f2480e62ba8d4b9,6644d17188cdfdbf31a9366d,6644f311785b4d8bee10db36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,3,,,,,,,,s,3,purple_gnome,3,1,dark_forest,yellow_basket,blue_gnome,3,3,bright_forest,red_basket,1,0,0,1,purple_gnome,dark_forest,yellow_basket,944,2,-1,11,2,90,2,1,0.9599,,space,0.6179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,792637,001,2024-05-15_18h47.01.435,experiment,2023.2.3,Win32,60.60606061,63d8073e2f2480e62ba8d4b9,6644d17188cdfdbf31a9366d,6644f311785b4d8bee10db36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,3,,,,,,,,k,3,blue_gnome,3,5,bright_forest,red_basket,purple_gnome,3,0,dark_forest,yellow_basket,0,0,0,1,purple_gnome,dark_forest,yellow_basket,944,-2,2,11,3,91,2,1,0.6387,,space,0.4659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,792637,001,2024-05-15_18h47.01.435,experiment,2023.2.3,Win32,60.60606061,63d8073e2f2480e62ba8d4b9,6644d17188cdfdbf31a9366d,6644f311785b4d8bee10db36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,2,,,,,,,,s,2,orange_gnome,2,3,bright_forest,red_basket,red_gnome,2,2,dark_forest,yellow_basket,15,0,0,1,orange_gnome,bright_forest,red_basket,959,-1,-3,11,4,92,5,1,0.6026,,space,0.9747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,792637,001,2024-05-15_18h47.01.435,experiment,2023.2.3,Win32,60.60606061,63d8073e2f2480e62ba8d4b9,6644d17188cdfdbf31a9366d,6644f311785b4d8bee10db36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,2,,,,,,,,s,2,red_gnome,2,1,dark_forest,yellow_basket,orange_gnome,2,2,bright_forest,red_basket,5,0,0,1,red_gnome,dark_forest,yellow_basket,964,0,1,11,5,93,5,1,0.9029,,space,0.946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,792637,001,2024-05-15_18h47.01.435,experiment,2023.2.3,Win32,60.60606061,63d8073e2f2480e62ba8d4b9,6644d17188cdfdbf31a9366d,6644f311785b4d8bee10db36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,3,,,,,,,,s,3,blue_gnome,3,2,bright_forest,red_basket,purple_gnome,3,2,dark_forest,yellow_basket,10,0,0,1,blue_gnome,bright_forest,red_basket,974,-2,-2,11,6,94,6,1,0.8673,,space,0.6258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,792637,001,2024-05-15_18h47.01.435,experiment,2023.2.3,Win32,60.60606061,63d8073e2f2480e62ba8d4b9,6644d17188cdfdbf31a9366d,6644f311785b4d8bee10db36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,2,,,,,,,,k,2,orange_gnome,2,0,bright_forest,red_basket,red_gnome,2,0,dark_forest,yellow_basket,0,0,0,1,red_gnome,dark_forest,yellow_basket,974,-2,1,11,7,95,5,1,0.8531,,space,0.6195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,792637,001,2024-05-15_18h47.01.435,experiment,2023.2.3,Win32,60.60606061,63d8073e2f2480e62ba8d4b9,6644d17188cdfdbf31a9366d,6644f311785b4d8bee10db36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,2,,,,,,,,s,2,red_gnome,2,1,dark_forest,yellow_basket,orange_gnome,2,2,bright_forest,red_basket,0,0,1,0,red_gnome,dark_forest,yellow_basket,974,1,2,12,0,96,1,1,0.9257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,792637,001,2024-05-15_18h47.01.435,experiment,2023.2.3,Win32,60.60606061,63d8073e2f2480e62ba8d4b9,6644d17188cdfdbf31a9366d,6644f311785b4d8bee10db36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,4,,,,,,,,k,4,brown_gnome,4,3,bright_forest,red_basket,yellow_gnome,4,3,dark_forest,yellow_basket,3,0,0,1,yellow_gnome,dark_forest,yellow_basket,977,0,-5,12,1,97,3,1,0.7351,,space,0.4654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,792637,001,2024-05-15_18h47.01.435,experiment,2023.2.3,Win32,60.60606061,63d8073e2f2480e62ba8d4b9,6644d17188cdfdbf31a9366d,6644f311785b4d8bee10db36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,2,,,,,,,,k,2,red_gnome,2,2,dark_forest,yellow_basket,orange_gnome,2,3,bright_forest,red_basket,15,0,0,1,orange_gnome,bright_forest,red_basket,992,-3,0,12,2,98,5,1,0.57,,space,0.5232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
