"parent_PID","stim1_name","stim1_file","stim1_pair","stim1_deact_file","stim1_step2_name","stim1_step2_file","stim1_step2_basket_name","stim1_step2_basket_file","stim2_name","stim2_file","stim2_pair","stim2_deact_file","stim2_step2_name","stim2_step2_file","stim2_step2_basket_name","stim2_step2_basket_file","stim3_name","stim3_file","stim3_pair","stim3_deact_file","stim3_step2_name","stim3_step2_file","stim3_step2_basket_name","stim3_step2_basket_file","stim4_name","stim4_file","stim4_pair","stim4_deact_file","stim4_step2_name","stim4_step2_file","stim4_step2_basket_name","stim4_step2_basket_file","stim5_name","stim5_file","stim5_pair","stim5_deact_file","stim5_step2_name","stim5_step2_file","stim5_step2_basket_name","stim5_step2_basket_file","stim6_name","stim6_file","stim6_pair","stim6_deact_file","stim6_step2_name","stim6_step2_file","stim6_step2_basket_name","stim6_step2_basket_file","stim7_name","stim7_file","stim7_pair","stim7_deact_file","stim7_step2_name","stim7_step2_file","stim7_step2_basket_name","stim7_step2_basket_file","stim8_name","stim8_file","stim8_pair","stim8_deact_file","stim8_step2_name","stim8_step2_file","stim8_step2_basket_name","stim8_step2_basket_file","participant","session","date","expName","psychopyVersion","OS","frameRate","PROLIFIC_PID","STUDY_ID","SESSION_ID","consent_keyresp.keys","consent_keyresp.rt","consent_keyresp.duration","global_instructions1_key.keys","global_instructions1_key.rt","global_instructions1_key.duration","global_instructions2_key.keys","global_instructions2_key.rt","global_instructions2_key.duration","global_instructions3_key.keys","global_instructions3_key.rt","global_instructions3_key.duration","global_instructions4_key.keys","global_instructions4_key.rt","global_instructions4_key.duration","global_instructions5_key.keys","global_instructions5_key.rt","global_instructions5_key.duration","p_fixation_2.started","p_fixation_2.stopped","p_step1_keyresp.keys","p_failStep1_keyresp.keys","p_failStep1_keyresp.rt","p_failStep1_keyresp.duration","p_step1_pair_index","p_step1_stimLeft_name","p_step1_stimLeft_pair","p_step1_stimLeft_reward","p_step1_stimLeft_step2Stim","p_step1_stimLeft_step2Basket","p_step1_stimRight_name","p_step1_stimRight_pair","p_step1_stimRight_reward","p_step1_stimRight_step2Stim","p_step1_stimRight_step2Basket","p_points","p_fail_step1","p_fail_step2","p_reward_flag","p_step1_choice","p_step2_stim","p_step2_basket","p_score","practice.thisRepN","practice.thisTrialN","practice.thisN","practice.thisIndex","practice.ran","pair_index","p_step1_keyresp.rt","p_step1_keyresp.duration","p_step2_keyresp.keys","p_failStep2_keyresp.keys","p_failStep2_keyresp.rt","p_failStep2_keyresp.duration","t_instructions_keyresp.keys","t_instructions_keyresp.rt","t_instructions_keyresp.duration","t_advice_reading.started","t_advice_reading.stopped","t_advice_mouse.x","t_advice_mouse.y","t_advice_mouse.leftButton","t_advice_mouse.midButton","t_advice_mouse.rightButton","t_advice_mouse.time","t_advice_mouse.clicked_name","t_instructions_2_keyresp.keys","t_instructions_2_keyresp.rt","t_instructions_2_keyresp.duration","t_step1_keyresp.keys","t_step1_keyresp.rt","t_step1_keyresp.duration","t_step2_keyresp.keys","t_step2_keyresp.rt","t_step2_keyresp.duration","t_step1_pair_index","t_step1_stimLeft_name","t_step1_stimLeft_pair","t_step1_stimLeft_reward","t_step1_stimLeft_step2Stim","t_step1_stimLeft_step2Basket","t_step1_stimRight_name","t_step1_stimRight_pair","t_step1_stimRight_reward","t_step1_stimRight_step2Stim","t_step1_stimRight_step2Basket","t_points","t_fail_step1","t_fail_step2","t_reward_flag","t_step1_choice","t_step2_stim","t_step2_basket","globa_score","t_data_stimWalk0","t_data_stimWalk1","trials.thisRepN","trials.thisTrialN","trials.thisN","trials.thisIndex","trials.ran","break_key_resp.keys","break_key_resp.rt","break_key_resp.duration","pl_global_instructions_keyresp.keys","pl_global_instructions_keyresp.rt","pl_global_instructions_keyresp.duration","vb_instructions_keyresp.keys","vb_instructions_keyresp.rt","vb_instructions_keyresp.duration","vb_instructions_2_keyresp.keys","vb_instructions_2_keyresp.rt","vb_instructions_2_keyresp.duration","vb_textbox.text","vb_mouse.x","vb_mouse.y","vb_mouse.leftButton","vb_mouse.midButton","vb_mouse.rightButton","vb_mouse.time","vb_mouse.clicked_name","pl1_instructions1_keyresp.keys","pl1_instructions1_keyresp.rt","pl1_instructions1_keyresp.duration","pl1_instructions2_keyresp.keys","pl1_instructions2_keyresp.rt","pl1_instructions2_keyresp.duration","pl1_instructions3_keyresp.keys","pl1_instructions3_keyresp.rt","pl1_instructions3_keyresp.duration","pl1_instructions4_keyresp.keys","pl1_instructions4_keyresp.rt","pl1_instructions4_keyresp.duration","pl1_task_lickert.response","pl1_task_lickert.rt","pl1_task_confidence_lickert.response","pl1_task_confidence_lickert.rt","pl1_task_keyresp.keys","pl1_task_keyresp.rt","pl1_task_keyresp.duration","pl1_task_stimLeft","pl1_task_stimRight","pl1_loop.thisRepN","pl1_loop.thisTrialN","pl1_loop.thisN","pl1_loop.thisIndex","pl1_loop.ran","stimLeft_index","stimRight_index","pl2_instructions_keyresp.keys","pl2_instructions_keyresp.rt","pl2_instructions_keyresp.duration","pl2_task_lickert.response","pl2_task_lickert.rt","pl2_task_confidence_lickert.response","pl2_task_confidence_lickert.rt","pl2_task_keyresp.keys","pl2_task_keyresp.rt","pl2_task_keyresp.duration","pl2_task_gnome","pl2_task_forest","pl2_task_basket","pl2_loop.thisRepN","pl2_loop.thisTrialN","pl2_loop.thisN","pl2_loop.thisIndex","pl2_loop.ran","gnome_id","forest_id","end_keyresp.keys","end_keyresp.rt","end_keyresp.duration","show_trials.thisRepN","show_trials.thisTrialN","show_trials.thisN","show_trials.thisIndex","show_trials.ran"
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",939213,1,"2024-04-30_18h25.21.060","experiment","2023.2.3","Win32",3.33000333,"5d2dbd506258f0000130b971","6630f6b0d0ff2b1a0cb210e1","66312952b6bc9a26eab605fa","",,,"",,,"",,,"",,,"",,,"",,,,,"","",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,1,,,,"",,,"",,,,,,,,,,,"","",,,"k",1.2561,,"space",0.8958,,1,"blue_gnome",1,7,"dark_forest","red_basket","purple_gnome",1,2,"bright_forest","yellow_basket",2,0,0,1,"purple_gnome","bright_forest","yellow_basket",300,1,-2,20,0,80,0,1,"",,,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",939213,1,"2024-04-30_18h25.21.060","experiment","2023.2.3","Win32",3.33000333,"5d2dbd506258f0000130b971","6630f6b0d0ff2b1a0cb210e1","66312952b6bc9a26eab605fa","",,,"",,,"",,,"",,,"",,,"",,,,,"","",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,4,,,,"",,,"",,,,,,,,,,,"","",,,"k",1.2696,,"space",0.9168,,4,"orange_gnome",4,3,"bright_forest","yellow_basket","green_gnome",4,5,"dark_forest","red_basket",5,0,0,1,"green_gnome","dark_forest","red_basket",305,2,-2,20,1,81,3,1,"",,,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",939213,1,"2024-04-30_18h25.21.060","experiment","2023.2.3","Win32",3.33000333,"5d2dbd506258f0000130b971","6630f6b0d0ff2b1a0cb210e1","66312952b6bc9a26eab605fa","",,,"",,,"",,,"",,,"",,,"",,,,,"","",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,3,,,,"",,,"",,,,,,,,,,,"","",,,"k",1.317,,"space",0.5869,,3,"pink_gnome",3,3,"dark_forest","red_basket","brown_gnome",3,5,"bright_forest","yellow_basket",5,0,0,1,"brown_gnome","bright_forest","yellow_basket",310,0,0,20,2,82,2,1,"",,,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",939213,1,"2024-04-30_18h25.21.060","experiment","2023.2.3","Win32",3.33000333,"5d2dbd506258f0000130b971","6630f6b0d0ff2b1a0cb210e1","66312952b6bc9a26eab605fa","",,,"",,,"",,,"",,,"",,,"",,,,,"","",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,4,,,,"",,,"",,,,,,,,,,,"","",,,"k",1.2994,,"space",0.8954,,4,"green_gnome",4,3,"dark_forest","red_basket","orange_gnome",4,5,"bright_forest","yellow_basket",5,0,0,1,"orange_gnome","bright_forest","yellow_basket",315,1,0,20,3,83,3,1,"",,,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",939213,1,"2024-04-30_18h25.21.060","experiment","2023.2.3","Win32",3.33000333,"5d2dbd506258f0000130b971","6630f6b0d0ff2b1a0cb210e1","66312952b6bc9a26eab605fa","",,,"",,,"",,,"",,,"",,,"",,,,,"","",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,1,,,,"",,,"",,,,,,,,,,,"","",,,"k",1.3189,,"space",0.9897,,1,"blue_gnome",1,3,"dark_forest","red_basket","purple_gnome",1,6,"bright_forest","yellow_basket",6,0,0,1,"purple_gnome","bright_forest","yellow_basket",321,-2,0,21,0,84,0,1,"",,,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",939213,1,"2024-04-30_18h25.21.060","experiment","2023.2.3","Win32",3.33000333,"5d2dbd506258f0000130b971","6630f6b0d0ff2b1a0cb210e1","66312952b6bc9a26eab605fa","",,,"",,,"",,,"",,,"",,,"",,,,,"","",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,4,,,,"",,,"",,,,,,,,,,,"","",,,"s",1.213,,"space",0.3847,,4,"orange_gnome",4,4,"bright_forest","yellow_basket","green_gnome",4,3,"dark_forest","red_basket",4,0,0,1,"orange_gnome","bright_forest","yellow_basket",325,-1,-2,21,1,85,3,1,"",,,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",939213,1,"2024-04-30_18h25.21.060","experiment","2023.2.3","Win32",3.33000333,"5d2dbd506258f0000130b971","6630f6b0d0ff2b1a0cb210e1","66312952b6bc9a26eab605fa","",,,"",,,"",,,"",,,"",,,"",,,,,"","",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,1,,,,"",,,"",,,,,,,,,,,"","",,,"s",1.1836,,"space",0.9054,,1,"blue_gnome",1,1,"dark_forest","red_basket","purple_gnome",1,3,"bright_forest","yellow_basket",1,0,0,1,"blue_gnome","dark_forest","red_basket",326,0,0,21,2,86,0,1,"",,,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",939213,1,"2024-04-30_18h25.21.060","experiment","2023.2.3","Win32",3.33000333,"5d2dbd506258f0000130b971","6630f6b0d0ff2b1a0cb210e1","66312952b6bc9a26eab605fa","",,,"",,,"",,,"",,,"",,,"",,,,,"","",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,3,,,,"",,,"",,,,,,,,,,,"","",,,"k",1.0334,,"space",0.843,,3,"pink_gnome",3,1,"dark_forest","red_basket","brown_gnome",3,3,"bright_forest","yellow_basket",3,0,0,1,"brown_gnome","bright_forest","yellow_basket",329,2,-2,21,3,87,2,1,"",,,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",939213,1,"2024-04-30_18h25.21.060","experiment","2023.2.3","Win32",3.33000333,"5d2dbd506258f0000130b971","6630f6b0d0ff2b1a0cb210e1","66312952b6bc9a26eab605fa","",,,"",,,"",,,"",,,"",,,"",,,,,"","",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,2,,,,"",,,"",,,,,,,,,,,"","",,,"k",1.322,,"space",1.0571,,2,"yellow_gnome",2,1,"dark_forest","red_basket","red_gnome",2,5,"bright_forest","yellow_basket",5,0,0,1,"red_gnome","bright_forest","yellow_basket",334,-2,1,22,0,88,1,1,"",,,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",939213,1,"2024-04-30_18h25.21.060","experiment","2023.2.3","Win32",3.33000333,"5d2dbd506258f0000130b971","6630f6b0d0ff2b1a0cb210e1","66312952b6bc9a26eab605fa","",,,"",,,"",,,"",,,"",,,"",,,,,"","",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,4,,,,"",,,"",,,,,,,,,,,"","",,,"k",1.3234,,"",,,4,"green_gnome",4,2,"dark_forest","red_basket","orange_gnome",4,3,"bright_forest","yellow_basket",0,0,1,0,"orange_gnome","bright_forest","yellow_basket",334,0,0,22,1,89,3,1,"",,,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",939213,1,"2024-04-30_18h25.21.060","experiment","2023.2.3","Win32",3.33000333,"5d2dbd506258f0000130b971","6630f6b0d0ff2b1a0cb210e1","66312952b6bc9a26eab605fa","",,,"",,,"",,,"",,,"",,,"",,,,,"","",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,4,,,,"",,,"",,,,,,,,,,,"","",,,"k",0.9873,,"",,,4,"green_gnome",4,2,"dark_forest","red_basket","orange_gnome",4,3,"bright_forest","yellow_basket",0,0,1,0,"orange_gnome","bright_forest","yellow_basket",334,0,0,22,2,90,3,1,"",,,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",939213,1,"2024-04-30_18h25.21.060","experiment","2023.2.3","Win32",3.33000333,"5d2dbd506258f0000130b971","6630f6b0d0ff2b1a0cb210e1","66312952b6bc9a26eab605fa","",,,"",,,"",,,"",,,"",,,"",,,,,"","",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,1,,,,"",,,"",,,,,,,,,,,"","",,,"s",1.6396,,"space",0.9422,,1,"purple_gnome",1,3,"bright_forest","yellow_basket","blue_gnome",1,2,"dark_forest","red_basket",3,0,0,1,"purple_gnome","bright_forest","yellow_basket",337,0,0,22,3,91,0,1,"",,,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",939213,1,"2024-04-30_18h25.21.060","experiment","2023.2.3","Win32",3.33000333,"5d2dbd506258f0000130b971","6630f6b0d0ff2b1a0cb210e1","66312952b6bc9a26eab605fa","",,,"",,,"",,,"",,,"",,,"",,,,,"","",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,2,,,,"",,,"",,,,,,,,,,,"","",,,"k",1.0912,,"space",1.2093,,2,"red_gnome",2,3,"bright_forest","yellow_basket","yellow_gnome",2,2,"dark_forest","red_basket",2,0,0,1,"yellow_gnome","dark_forest","red_basket",339,1,-3,23,0,92,1,1,"",,,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",939213,1,"2024-04-30_18h25.21.060","experiment","2023.2.3","Win32",3.33000333,"5d2dbd506258f0000130b971","6630f6b0d0ff2b1a0cb210e1","66312952b6bc9a26eab605fa","",,,"",,,"",,,"",,,"",,,"",,,,,"","",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,4,,,,"",,,"",,,,,,,,,,,"","",,,"k",1.3662,,"space",1.1675,,4,"green_gnome",4,1,"dark_forest","red_basket","orange_gnome",4,4,"bright_forest","yellow_basket",4,0,0,1,"orange_gnome","bright_forest","yellow_basket",343,-1,-1,23,1,93,3,1,"",,,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",939213,1,"2024-04-30_18h25.21.060","experiment","2023.2.3","Win32",3.33000333,"5d2dbd506258f0000130b971","6630f6b0d0ff2b1a0cb210e1","66312952b6bc9a26eab605fa","",,,"",,,"",,,"",,,"",,,"",,,,,"","",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,1,,,,"",,,"",,,,,,,,,,,"","",,,"k",1.1952,,"",,,1,"purple_gnome",1,3,"bright_forest","yellow_basket","blue_gnome",1,0,"dark_forest","red_basket",0,0,1,0,"blue_gnome","dark_forest","red_basket",343,0,0,23,2,94,0,1,"",,,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",939213,1,"2024-04-30_18h25.21.060","experiment","2023.2.3","Win32",3.33000333,"5d2dbd506258f0000130b971","6630f6b0d0ff2b1a0cb210e1","66312952b6bc9a26eab605fa","",,,"",,,"",,,"",,,"",,,"",,,,,"","",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,1,,,,"",,,"",,,,,,,,,,,"","",,,"k",1.3005,,"",,,1,"blue_gnome",1,0,"dark_forest","red_basket","purple_gnome",1,3,"bright_forest","yellow_basket",0,0,1,0,"purple_gnome","bright_forest","yellow_basket",343,1,0,23,3,95,0,1,"",,,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",939213,1,"2024-04-30_18h25.21.060","experiment","2023.2.3","Win32",3.33000333,"5d2dbd506258f0000130b971","6630f6b0d0ff2b1a0cb210e1","66312952b6bc9a26eab605fa","",,,"",,,"",,,"",,,"",,,"",,,,,"","",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,3,,,,"",,,"",,,,,,,,,,,"","",,,"k",1.3646,,"space",0.9619,,3,"brown_gnome",3,4,"bright_forest","yellow_basket","pink_gnome",3,0,"dark_forest","red_basket",0,0,0,1,"pink_gnome","dark_forest","red_basket",343,-2,3,24,0,96,2,1,"",,,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",939213,1,"2024-04-30_18h25.21.060","experiment","2023.2.3","Win32",3.33000333,"5d2dbd506258f0000130b971","6630f6b0d0ff2b1a0cb210e1","66312952b6bc9a26eab605fa","",,,"",,,"",,,"",,,"",,,"",,,,,"","",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,4,,,,"",,,"",,,,,,,,,,,"","",,,"k",0.968,,"space",0.7299,6e-04,4,"green_gnome",4,3,"dark_forest","red_basket","orange_gnome",4,2,"bright_forest","yellow_basket",2,0,0,1,"orange_gnome","bright_forest","yellow_basket",345,-1,1,24,1,97,3,1,"",,,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",939213,1,"2024-04-30_18h25.21.060","experiment","2023.2.3","Win32",3.33000333,"5d2dbd506258f0000130b971","6630f6b0d0ff2b1a0cb210e1","66312952b6bc9a26eab605fa","",,,"",,,"",,,"",,,"",,,"",,,,,"","",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,1,,,,"",,,"",,,,,,,,,,,"","",,,"k",0.9745,,"space",0.6896,,1,"blue_gnome",1,4,"dark_forest","red_basket","purple_gnome",1,1,"bright_forest","yellow_basket",1,0,0,1,"purple_gnome","bright_forest","yellow_basket",346,0,-2,24,2,98,0,1,"",,,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",939213,1,"2024-04-30_18h25.21.060","experiment","2023.2.3","Win32",3.33000333,"5d2dbd506258f0000130b971","6630f6b0d0ff2b1a0cb210e1","66312952b6bc9a26eab605fa","",,,"",,,"",,,"",,,"",,,"",,,,,"","",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,3,,,,"",,,"",,,,,,,,,,,"","",,,"k",1.2615,,"space",0.6193,,3,"pink_gnome",3,2,"dark_forest","red_basket","brown_gnome",3,1,"bright_forest","yellow_basket",1,0,0,1,"brown_gnome","bright_forest","yellow_basket",347,-1,3,24,3,99,2,1,"",,,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",939213,1,"2024-04-30_18h25.21.060","experiment","2023.2.3","Win32",3.33000333,"5d2dbd506258f0000130b971","6630f6b0d0ff2b1a0cb210e1","66312952b6bc9a26eab605fa","",,,"",,,"",,,"",,,"",,,"",,,,,"","",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,4,,,,"",,,"",,,,,,,,,,,"","",,,"s",1.3053,,"space",0.6091,,4,"green_gnome",4,5,"dark_forest","red_basket","orange_gnome",4,0,"bright_forest","yellow_basket",5,0,0,1,"green_gnome","dark_forest","red_basket",352,-5,1,25,0,100,3,1,"",,,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",939213,1,"2024-04-30_18h25.21.060","experiment","2023.2.3","Win32",3.33000333,"5d2dbd506258f0000130b971","6630f6b0d0ff2b1a0cb210e1","66312952b6bc9a26eab605fa","",,,"",,,"",,,"",,,"",,,"",,,,,"","",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,1,,,,"",,,"",,,,,,,,,,,"","",,,"s",1.2326,,"space",0.5807,,1,"blue_gnome",1,6,"dark_forest","red_basket","purple_gnome",1,5,"bright_forest","yellow_basket",6,0,0,1,"blue_gnome","dark_forest","red_basket",358,0,-2,25,1,101,0,1,"",,,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",939213,1,"2024-04-30_18h25.21.060","experiment","2023.2.3","Win32",3.33000333,"5d2dbd506258f0000130b971","6630f6b0d0ff2b1a0cb210e1","66312952b6bc9a26eab605fa","",,,"",,,"",,,"",,,"",,,"",,,,,"","",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,1,,,,"",,,"",,,,,,,,,,,"","",,,"k",1.2046,,"space",1.1035,,1,"purple_gnome",1,5,"bright_forest","yellow_basket","blue_gnome",1,4,"dark_forest","red_basket",4,0,0,1,"blue_gnome","dark_forest","red_basket",362,2,0,25,2,102,0,1,"",,,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
"","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","","","",,"","","","","",939213,1,"2024-04-30_18h25.21.060","experiment","2023.2.3","Win32",3.33000333,"5d2dbd506258f0000130b971","6630f6b0d0ff2b1a0cb210e1","66312952b6bc9a26eab605fa","",,,"",,,"",,,"",,,"",,,"",,,,,"","",,,,"",,,"","","",,,"","",,,,,"","","",,,,,,,1,,,,"",,,"",,,,,,,,,,,"","",,,"k",1.3126,,"space",1.2201,,1,"purple_gnome",1,7,"bright_forest","yellow_basket","blue_gnome",1,4,"dark_forest","red_basket",4,0,0,1,"blue_gnome","dark_forest","red_basket",366,1,0,25,3,103,0,1,"",,,"",,,"",,,"",,,"",,,,,,,"","",,,"",,,"",,,"",,,,,,,"",,,"","",,,,,,,,"",,,,,,,"",,,"","","",,,,,,,,"",,,,,,,
